rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
15,"spotify:track:75lcPkAkUsKWHGBlGM476R","Trippie Redd, Juice WRLD","1400 / 999 Freestyle","TenThousand Projects, LLC",15,-1,1,"906278"
16,"spotify:track:43lYaovU2FoeuBMNusVVVW","Metro Boomin, 21 Savage","10 Freaky Girls (with 21 Savage)","Republic Records",7,14,8,"897645"
17,"spotify:track:4w8niZpiMy6qz1mntFA5uM","DJ Snake, Selena Gomez, Ozuna, Cardi B","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake Music Productions Limited, under exclusive license to Geffen Records",4,11,43,"885429"
18,"spotify:track:116H0KvKr2Zl4RPuVBruDO","Bad Bunny, Drake","MIA (feat. Drake)","OVO Sound/Warner Records",2,13,30,"884048"
19,"spotify:track:0QIjsbm2fh1cJ45XO9eGqq","Gucci Mane, Bruno Mars, Kodak Black","Wake Up in the Sky","Guwop Enterprises/Atlantic",6,15,57,"882089"
20,"spotify:track:3ee8Jmje8o58CHK66QrVC2","XXXTENTACION","SAD!","Bad Vibes Forever, LLC",1,16,253,"872806"
21,"spotify:track:14JzyD6FlBD5z0wV5P07YI","Billie Eilish","when the party's over","Darkroom/Interscope Records",10,10,24,"869817"
22,"spotify:track:1SxagO9GK0UUeEYLmH8Pln","Trippie Redd","Toxic Waste","TenThousand Projects, LLC",22,-1,1,"863499"
23,"spotify:track:0JP9xo3adEtGSdUEISiszL","XXXTENTACION","Moonlight","Bad Vibes Forever, LLC",2,19,239,"820621"
24,"spotify:track:6zeeWid2sgw4lap2jV61PZ","Khalid","Better","Right Hand Music Group, LLC/RCA Records",7,17,57,"818981"
25,"spotify:track:2RSHsoi04658QL5xgQVov3","Imagine Dragons","Bad Liar","Kid Ina Korner / Interscope",25,-1,1,"796112"
26,"spotify:track:0AcicReEGm1qcENjqzh1Tg","Trippie Redd","Love Scars 3","TenThousand Projects, LLC",26,-1,1,"784171"
27,"spotify:track:14mHfNsSHN0FbLftyjrV9g","Flipp Dinero","Leave Me Alone","Cinematic/Epic/We The Best",18,18,90,"767227"
28,"spotify:track:1m6lqaLvUTxPjOo98fJH8U","Metro Boomin, 21 Savage","Don't Come Out The House (with 21 Savage)","Republic Records",11,20,8,"753440"
29,"spotify:track:7dt6x5M1jzdTEt8oCbisTK","Post Malone","Better Now","Republic Records",1,22,197,"743436"
30,"spotify:track:0TlLq3lA83rQOYtrqBqSct","Drake","Nonstop","Cash Money/Drake LP6",1,24,134,"720250"
31,"spotify:track:0H1Had94fszD13qsFsP1U5","Lil Peep","Sex with My Ex","Columbia",31,-1,1,"717676"
32,"spotify:track:6wWaVoUOzLQJHd3bWAUpdZ","Lil Baby, Gunna, Drake","Never Recover (Lil Baby & Gunna, Drake)","Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",1,23,36,"705196"
33,"spotify:track:5gub2bpJRgJP4m4MliqtdV","Metro Boomin, Gunna","Space Cadet (feat. Gunna)","Republic Records",15,25,8,"696976"
34,"spotify:track:5274I4mUMnYczyeXkGDWZN","Future, Juice WRLD","Fine China","Epic/Freebandz/Grade A/Interscope",2,21,25,"693505"
35,"spotify:track:2E124GmJRnBJuXbTb4cPUB","6ix9ine, Nicki Minaj, Murda Beatz","FEFE","Scumgang Records/TenThousand Projects, LLC",2,29,111,"691383"
36,"spotify:track:0ZPCxNK4DIrF8KqrN3DxfA","Trippie Redd, Kodie Shane","Negative Energy","TenThousand Projects, LLC",36,-1,1,"689655"
37,"spotify:track:4OafepJy2teCjYJbvFE60J","Ariana Grande","breathin","Republic Records",4,28,85,"679294"
38,"spotify:track:2GGMabyHXnJmjY6CXhhB2e","Cardi B","Money","Atlantic/KSR",9,26,18,"665408"
39,"spotify:track:5IaHrVsrferBYDm0bDyABy","Tyga, Offset","Taste (feat. Offset)","Last Kings Music / EMPIRE",3,31,176,"644743"
40,"spotify:track:2FY7b99s15jUprqC0M5NCT","Imagine Dragons","Natural","Kid Ina Korner / Interscope",21,72,113,"642855"
41,"spotify:track:2lvOt6VAufWlstrqutilVb","Trippie Redd, Emani 22","Fire Starter","TenThousand Projects, LLC",41,-1,1,"642065"
42,"spotify:track:2dKtWPLZvbCzwLRliNn8UI","Trippie Redd","Can't Love","TenThousand Projects, LLC",42,-1,1,"641144"
43,"spotify:track:6JQvHMSaR8flFsN53ypOfP","Lil Mosey","Noticed","Mogul Vision/Interscope Records",17,30,85,"630308"
44,"spotify:track:7m9OqQk4RVRkw9JJdeAw96","XXXTENTACION","Jocelyn Flores","Bad Vibes Forever / EMPIRE",2,34,442,"629365"
45,"spotify:track:6vN77lE9LK6HP2DewaN6HZ","Lil Baby, Drake","Yes Indeed","Quality Control Music, LLC",2,33,179,"607158"
46,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",10,32,43,"598065"
47,"spotify:track:4S8d14HvHb70ImctNgVzQQ","Kanye West, Lil Pump","I Love It (& Lil Pump)","Getting Out Our Dreams, Inc./Def Jam Recordings",1,38,64,"582349"
48,"spotify:track:0d2iYfpKoM0QCKvcLCkBao","benny blanco, Halsey, Khalid","Eastside (with Halsey & Khalid)","Benny Blanco Solo Album PS",7,35,120,"575166"
49,"spotify:track:2ppse4DOEFlzaW7Xu3U76r","Trippie Redd, Baby Goth","A.L.L.T.Y. 3","TenThousand Projects, LLC",49,-1,1,"565904"
50,"spotify:track:5OCJzvD7sykQEKHH7qAC3C","Ariana Grande","God is a woman","Republic Records",4,36,120,"560465"
51,"spotify:track:7AQim7LbvFVZJE3O8TYgf2","XXXTENTACION, Trippie Redd","Fuck Love (feat. Trippie Redd)","Bad Vibes Forever / EMPIRE",5,41,442,"553371"
52,"spotify:track:5qHirGR7M9tdm6C17DlzSY","Aminé","REEL IT IN","Republic Records",37,37,65,"545571"
53,"spotify:track:04MLEeAMuV9IlHEsD8vF6A","French Montana, Drake","No Stylist (feat. Drake)","Epic",14,39,50,"537420"
54,"spotify:track:7uenITonAmg7wXmFd3kkms","Trippie Redd","I Tried Loving","TenThousand Projects, LLC",54,-1,1,"535420"
55,"spotify:track:5rYpwP1dHWGVMrSZbTmt3e","Lil Peep","Life is Beautiful","Columbia",55,175,2,"533810"
56,"spotify:track:1FBi1YWCAxlRmfuUbMINqO","Lil Peep","Runaway","Columbia",56,-1,2,"531955"
57,"spotify:track:1BCBBO8VUEFOb6RBct4XDp","Lil Peep","Broken Smile (My All)","Columbia",57,-1,1,"531402"
58,"spotify:track:0XySogm94T51XF5F2jumXm","Juice WRLD","All Girls Are The Same","Juice WRLD Mixtape / ISR P&D",12,45,203,"530827"
59,"spotify:track:5Tp5zlCgbwXLMa3pgYsNMl","Trippie Redd, YoungBoy Never Broke Again, Nel-Denarro","Elevate & Motivate","TenThousand Projects, LLC",59,-1,1,"527860"
60,"spotify:track:7AFASza1mXqntmGtbxXprO","XXXTENTACION","changes","Bad Vibes Forever, LLC",4,53,253,"519710"
61,"spotify:track:7tFiyTwD0nx5a1eklYtX2J","Queen","Bohemian Rhapsody - Remastered 2011","Hollywood Records",40,44,19,"519694"
62,"spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ","Drake","In My Feelings","Cash Money/Drake LP6",1,47,134,"511540"
63,"spotify:track:29tc0GbW0pTSBZSCZF3NWk","Juice WRLD","Lean Wit Me","Juice WRLD Mixtape / ISR P&D",25,50,171,"507981"
64,"spotify:track:58q2HKrzhC3ozto2nDdN4z","Cardi B, Bad Bunny, J Balvin","I Like It","Atlantic/KSR",2,48,218,"506592"
65,"spotify:track:5tAa8Uaqr4VvA3693mbIhU","Zara Larsson","Ruin My Life","Epic/Record Company TEN",40,40,22,"502153"
66,"spotify:track:284fVGdbsPtigjjI0jmKXo","Trippie Redd","Loyalty Before Royalty","TenThousand Projects, LLC",66,-1,1,"500314"
67,"spotify:track:2qT1uLXPVPzGgFOx4jtEuo","Ariana Grande","no tears left to cry","Republic Records",6,49,204,"497505"
68,"spotify:track:0Fpen1PTuEnCmOJtUU9Iud","Lil Uzi Vert","New Patek","Generation Now/Atlantic",1,43,53,"492085"
69,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",18,52,204,"484884"
70,"spotify:track:0ZNrc4kNeQYD9koZ3KvCsy","YG, 2 Chainz, Big Sean, Nicki Minaj","BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)","Def Jam Recordings",21,57,169,"475449"
71,"spotify:track:6bKUUSlzDua0gt0g13OKqw","Trippie Redd, Tory Lanez, Elliott Trent","Diamond Minds","TenThousand Projects, LLC",71,-1,1,"470931"
72,"spotify:track:0e7ipj03S05BNilyu5bRzt","Post Malone, 21 Savage","rockstar (feat. 21 Savage)","Republic Records",1,58,421,"460334"
73,"spotify:track:1rqqCSm0Qe4I9rUvWncaom","Panic! At The Disco","High Hopes","DCD2 / Fueled By Ramen",33,62,151,"457645"
74,"spotify:track:5iAyI5SlSs1hyWOQeBXvab","Trippie Redd","Wicked","TenThousand Projects, LLC",74,-1,1,"456575"
75,"spotify:track:75ZvA4QfFiZvzhj2xkaWAh","Post Malone","I Fall Apart","Universal Records",2,54,420,"450881"
76,"spotify:track:3swc6WTsr7rl9DqQKQA55C","Post Malone, Ty Dolla $ign","Psycho (feat. Ty Dolla $ign)","Republic Records",1,60,260,"449713"
77,"spotify:track:6rrTr2HEAzlpC4KWZxF3S1","Little Mix, Nicki Minaj","Woman Like Me (feat. Nicki Minaj)","Syco Music",45,55,28,"445026"
78,"spotify:track:4kQazx3VMaDKUG1IIaC94i","Lil Peep","Cry Alone","Columbia",74,-1,7,"443357"
79,"spotify:track:4MAsYGSgxsaj73dC2lvFC4","Quavo","WORKIN ME","Quality Control Music/Motown Records/Capitol Records",27,67,92,"442437"
80,"spotify:track:25sgk305KZfyuqVBQIahim","Ava Max","Sweet but Psycho","Atlantic Records",53,56,39,"438107"
81,"spotify:track:60SdxE8apGAxMiRrpbmLY0","Eminem, Joyner Lucas","Lucky You (feat. Joyner Lucas)","Aftermath",1,63,71,"435240"
82,"spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL","BlocBoy JB, Drake","Look Alive (feat. Drake)","OVO Sound/Warner Records",2,73,274,"432313"
83,"spotify:track:2iUXsYOEPhVqEBwsqP70rE","5 Seconds of Summer","Youngblood","Capitol",12,64,210,"430706"
84,"spotify:track:6DCZcSspjsKoFjzjrWoCdn","Drake","God's Plan","Cash Money/Drake LP6",1,66,294,"428095"
85,"spotify:track:0dbTQYW3Ad1FTzIA9t90E8","Lil Wayne, Kendrick Lamar","Mona Lisa (feat. Kendrick Lamar)","Young Money Records, Inc.",1,61,43,"426133"
86,"spotify:track:73pDDTXW6SKqM52N4Rdred","Trippie Redd","So Alive","TenThousand Projects, LLC",86,-1,1,"421768"
87,"spotify:track:2mYDDUkBcgFNBqkWctyyuc","Metro Boomin, Travis Scott","Overdue (with Travis Scott)","Republic Records",12,51,8,"418646"
88,"spotify:track:3GVkPk8mqxz0itaAriG1L7","XXXTENTACION","Everybody Dies In Their Nightmares","Bad Vibes Forever / EMPIRE",6,75,437,"417464"
89,"spotify:track:6CTWathupIiDs7U4InHnDA","Ella Mai","Trip","10 Summers / Interscope PS",35,65,72,"407108"
90,"spotify:track:6akBF8JWM8lrpqejdwIfYI","Lil Peep","16 Lines","Columbia",90,-1,1,"405951"
91,"spotify:track:4FUDWkguOUVpLRAVn5C20z","Jon Bellion","Blu","Capitol Records",91,-1,1,"400234"
92,"spotify:track:1HLL8X0LH20F6Z9SLXLIjr","Metro Boomin, Travis Scott, Kodak Black, 21 Savage","No More (feat. Travis Scott, Kodak Black & 21 Savage)","Republic Records",21,42,8,"399028"
93,"spotify:track:0rKtyWc8bvkriBthvHKY8d","Joji","SLOW DANCING IN THE DARK","88rising Music/Warner Records",26,68,59,"398542"
94,"spotify:track:2rbDhOo9Fh61Bbu23T2qCk","Lady Gaga","Always Remember Us This Way","A Star is Born OST",41,71,34,"396601"
95,"spotify:track:4AhSkRYioEIfGvCV19peYN","Khalid, Empress Of","Suncity (feat. Empress Of)","Right Hand Music Group, LLC/RCA Records",16,69,22,"396155"
96,"spotify:track:6cX1iTffMIAU8lEWSOYIIO","Lil Peep","Leanin'","Columbia",96,-1,1,"395341"
97,"spotify:track:7wBJfHzpfI3032CSD7CE2m","Travis Scott","STARGAZING","Cactus Jack / Epic / Grand Hustle",1,70,99,"391176"
98,"spotify:track:6osMzmRHCVETbZMHceLRmh","Metro Boomin, Swae Lee, Travis Scott","Dreamcatcher (feat. Swae Lee & Travis Scott)","Republic Records",20,59,8,"389990"
99,"spotify:track:1B4gJRq61xTs6r1O0Uq2iY","Takeoff","Casper","Quality Control Music/Motown Records/Capitol Records",40,87,8,"383834"
100,"spotify:track:4edS9dC0JPBlSS4p4gMOT0","The Chainsmokers, Kelsea Ballerini","This Feeling","Disruptor Records/Columbia",21,77,50,"382541"
101,"spotify:track:7sO5G9EABYOXQKNPNiE9NR","Offset, Metro Boomin","Ric Flair Drip (with Metro Boomin)","Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",4,79,375,"378815"
102,"spotify:track:3wScL5W8H40zzCKN0atfBk","Lil Wayne, Swizz Beatz","Uproar","Young Money Records, Inc.",3,78,43,"376097"
103,"spotify:track:7fa9MBXhVfQ8P8Df9OEbD8","Maroon 5, Cardi B","Girls Like You (feat. Cardi B) - Cardi B Version","Interscope Records*",6,83,162,"374077"
104,"spotify:track:7lAK3oHbfEnvUQWosrMMpR","Travis Scott","YOSEMITE","Cactus Jack / Epic / Grand Hustle",7,76,99,"373134"
105,"spotify:track:4aVQevcrgVDwqtRujqZrui","Trippie Redd, Emani 22","Emani Interlude","TenThousand Projects, LLC",105,-1,1,"371739"
106,"spotify:track:4VUwkH455At9kENOfzTqmF","Bazzi, Camila Cabello","Beautiful (feat. Camila Cabello)","iamcosmic",28,80,99,"367597"
107,"spotify:track:3obgSF06ki98lYNLNq5vCB","Juice WRLD, Lil Uzi Vert","Wasted (feat. Lil Uzi Vert)","Juice WRLD Mixtape / ISR P&D",20,92,123,"365702"
108,"spotify:track:0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You","Columbia",1,115,62,"364184"
109,"spotify:track:1jQvUmf16VE9WQCPuK2e8K","6ix9ine, Bobby Shmurda","STOOPID","Scumgang Records/TenThousand Projects, LLC",5,82,36,"361253"
110,"spotify:track:45Egmo7icyopuzJN0oMEdk","Khalid, Normani","Love Lies (with Normani)","RCA Records Label",8,85,267,"359188"
111,"spotify:track:13hvHEstJ4sNbzdroPrPI3","Dua Lipa, BLACKPINK","Kiss and Make Up","Warner Records",40,81,22,"358585"
112,"spotify:track:7GX5flRQZVHRAGd6B4TmDO","Lil Uzi Vert","XO Tour Llif3","Generation Now/Atlantic",1,90,596,"358186"
113,"spotify:track:2ZRo7axmMPeSVUvDbGkJah","XXXTENTACION","Hope","Bad Vibes Forever, LLC",10,97,180,"358046"
114,"spotify:track:14sOS5L36385FJ3OL8hew4","Kygo, Sandro Cavazza","Happy Now","Kygo",59,103,14,"355187"
115,"spotify:track:1ArLnG0bHaHPXqf08sEKM0","Camila Cabello","Consequences - orchestra","Syco Music/Epic",84,84,20,"354779"
116,"spotify:track:3CA9pLiwRIGtUBiMjbZmRw","Drake","Nice For What","Cash Money/Drake LP6",1,88,217,"354138"
117,"spotify:track:4uGY9CqDtGtaTTLg1cgsWD","Imagine Dragons","Machine","Kid Ina Korner / Interscope",77,-1,3,"352616"
118,"spotify:track:41zXlQxzTi6cGAjpOXyLYH","Billie Eilish","idontwannabeyouanymore","Darkroom",84,86,110,"352544"
119,"spotify:track:2FoRvrNWBtrJiSgIjmivKG","Lil Peep","Hate Me","Columbia",119,-1,1,"350260"
120,"spotify:track:1fvCggAYrW0VtCljtqv4h2","Takeoff","Last Memory","Quality Control Music/Motown Records/Capitol Records",30,74,15,"348917"
121,"spotify:track:6zZhlOWizcEG1T7zsTdI6N","Lil Peep","IDGAF","Columbia",121,-1,1,"344437"
122,"spotify:track:1ZAyjvIk9YiD76yYy0TEG6","Rich The Kid","Plug Walk","Rich The Kid / (TDE/ISR PS)",6,95,274,"342364"
123,"spotify:track:6gzIcEUuswJQGfJNPYMjjv","Future, Juice WRLD","Hard Work Pays Off","Epic/Freebandz/Grade A/Interscope",28,91,22,"339549"
124,"spotify:track:3prLqweRlHjmdsycz41cRh","Trippie Redd","Camp Fire Tale","TenThousand Projects, LLC",124,-1,1,"336495"
125,"spotify:track:4UKCKdYiLN6IMA5ZESUTL7","XXXTENTACION","the remedy for a broken heart (why am I so in love)","Bad Vibes Forever, LLC",8,102,206,"334026"
126,"spotify:track:7oJrVhiTPZGBXWPwhxjy9S","Lil Skies","Lust","All We Got Ent.",75,104,278,"331468"
127,"spotify:track:4hXDobvUaXyDFLnmecoY0z","Tyga, Nicki Minaj","Dip (feat. Nicki Minaj)","Last Kings Music / EMPIRE",67,94,11,"330903"
128,"spotify:track:5JEx7HbmvHQQswJCsoo9rA","Ellie Goulding, Diplo, Swae Lee","Close To Me (with Diplo) (feat. Swae Lee)","Polydor Records",32,89,15,"330503"
129,"spotify:track:4mHgYpuGHu99Mw69E83CP2","Trippie Redd","Taking A Walk","TenThousand Projects, LLC",6,114,96,"329810"
130,"spotify:track:6eYxmK9fdL4hwLnXG2zY3s","XXXTENTACION","Look At Me!","Bad Vibes Forever / EMPIRE",20,105,511,"327362"
131,"spotify:track:2J0X46UkpfLlWbuCXFgDLr","Steve Aoki, BTS","Waste It On Me","Ultra Records",35,112,16,"323433"
132,"spotify:track:6j97zG4DDrh3oUa6rZbFOs","Tory Lanez, Trippie Redd","FeRRis WhEEL (feat. Trippie Redd)","Mad Love/Interscope Records",82,93,15,"322335"
133,"spotify:track:3a1lNhkSLSkpJE4MSHpDu9","Post Malone, Quavo","Congratulations","Universal Records",5,98,678,"316182"
134,"spotify:track:6DdR2b4L4XByiSirQ5tTa3","Tee Grizzley, Lil Pump","Bitches On Bitches (feat. Lil Pump)","300 Entertainment",134,-1,1,"315312"
135,"spotify:track:3V8UKqhEK5zBkBb6d6ub8i","Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam","Te Boté - Remix","2018 Flow La Movie, Inc.",35,100,208,"314105"
136,"spotify:track:4e4fqjx0Izh4svvTef1z7e","Bebe Rexha, Florida Georgia Line","Meant to Be (feat. Florida Georgia Line)","Warner Bros.",15,101,427,"310891"
137,"spotify:track:3EPXxR3ImUwfayaurPi3cm","Dean Lewis","Be Alright","Universal Music Australia Pty. Ltd.",19,96,103,"310437"
138,"spotify:track:5nzhL67GpF9szXWg5y509A","Lil Baby","Close Friends (Lil Baby & Gunna)","Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",41,99,36,"305455"
139,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",16,110,678,"300677"
140,"spotify:track:5qCQyPB2MEICEcSC8WVbNx","Lil Peep","White Girl","Columbia",140,-1,1,"300292"
141,"spotify:track:2uIX8YMNjGMD7441kqyyNU","Billie Eilish","ocean eyes","Darkroom",65,107,136,"299530"
142,"spotify:track:5vdp5UmvTsnMEMESIF2Ym7","Queen","Another One Bites The Dust - Remastered 2011","Hollywood Records",92,111,8,"298973"
143,"spotify:track:2P91MQbaiQOfbiz9VqhqKQ","Lauv","I Like Me Better","Lauv",30,109,519,"298602"
144,"spotify:track:1jo3TwNGCXfNdB5uba3ZVv","Eminem","Killshot","Aftermath",16,113,52,"298295"
145,"spotify:track:6yz0Jndhv0QjKdpcEMbOjz","Trippie Redd","Shake It Up","TenThousand Projects, LLC",42,140,92,"298215"
146,"spotify:track:2u7mxWSeoqTXndK5e08jMp","Lil Skies, Landon Cube","Nowadays (feat. Landon Cube)","All We Got Ent.",24,122,315,"298105"
147,"spotify:track:1Knctxx9vGZxpZfF66BIEa","Juice WRLD","Legends","Juice WRLD / Interscope PS",67,130,141,"297731"
148,"spotify:track:0OgGn1ofaj55l2PcihQQGV","Bryce Vine","Drew Barrymore","Sire",45,124,85,"296232"
149,"spotify:track:5bJ1DrEM4hNCafcDd1oxHx","Mac Miller","Self Care","Warner Records",4,108,79,"293391"
150,"spotify:track:5sbooPcNgIE22DwO0VNGUJ","K/DA, Madison Beer, (G)I-DLE, Jaira Burns, League of Legends","POP/STARS","Riot Games",147,147,5,"292231"
151,"spotify:track:2B1fuWoWaYnCXbjYp1gXg5","Imagine Dragons","Boomerang","Kid Ina Korner / Interscope",151,-1,1,"291216"
152,"spotify:track:3GGkqI7lQTP1D6CtymwnHZ","Lil Peep","Fingers","Columbia",152,-1,1,"290804"
153,"spotify:track:2bzitsPcImYC6DZWvvLCQi","Imagine Dragons","Zero - From the Original Motion Picture ""Ralph Breaks The Internet""","Kid Ina Korner / Interscope",153,-1,1,"289819"
154,"spotify:track:3WefHNGtjexZvi66ZEx9u4","Madison Beer, Offset","Hurts Like Hell (feat. Offset)","Access Records",154,-1,1,"287650"
155,"spotify:track:7eBqSVxrzQZtK2mmgRG6lC","YNW Melly","Murder On My Mind","P2018",110,118,50,"287273"
156,"spotify:track:7KXjTSCq5nL1LoYtL7XAwS","Kendrick Lamar","HUMBLE.","Aftermath",1,120,589,"286556"
157,"spotify:track:3GJ4hzg4lrGwU51Y3VARbF","Dan + Shay","Speechless","Warner Records",89,119,84,"286107"
158,"spotify:track:7ycWLEP1GsNjVvcjawXz3z","A$AP Rocky, Skepta","Praise The Lord (Da Shine) (feat. Skepta)","A$AP Worldwide/Polo Grounds Music/RCA Records",5,129,169,"285757"
159,"spotify:track:5Z3GHaZ6ec9bsiI5BenrbY","Khalid","Young Dumb & Broke","Right Hand Music Group, LLC/RCA Records",5,116,584,"284895"
160,"spotify:track:5PTG6rrL6EPFD9E2QMI2pl","Famous Dex","JAPAN","300 Entertainment",11,138,239,"283616"
161,"spotify:track:40oKW22ZNNkEdZLJTScaQI","Kodak Black, XXXTENTACION","Roll in Peace (feat. XXXTENTACION)","Atlantic Records",21,131,440,"282990"
162,"spotify:track:5T8EDUDqKcs6OSOwEsfqG7","Queen","Don't Stop Me Now - Remastered 2011","Hollywood Records",115,127,9,"280160"
163,"spotify:track:09IStsImFySgyp0pIQdqAc","Zedd, Maren Morris, Grey","The Middle","UMGRI Interscope",5,135,289,"278601"
164,"spotify:track:1Jl21sidRpEdlVBvYbssLx","Young Thug, Jaden","Sin (feat. Jaden Smith)","300 Entertainment/Atl",24,121,47,"276759"
165,"spotify:track:6cFZ4PLC19taNlpl9pbGMf","Queen","Somebody To Love - Remastered 2011","Hollywood Records",97,125,7,"275216"
166,"spotify:track:70khXICDeTTxgYtw3EysKH","Ariana Grande","sweetener","Republic Records",8,117,49,"272949"
167,"spotify:track:32lItqlMi4LBhb4k0BaSaC","Post Malone","Candy Paint","Republic Records",4,133,533,"271534"
168,"spotify:track:7cK7hDrE7vAesPf8xd5zmb","Jon Bellion","Stupid Deep","Capitol Records",115,-1,2,"271466"
169,"spotify:track:1R0Ig5KYrSGWvIoPzY4T3l","Juice WRLD","Black & White","Juice WRLD Mixtape / ISR P&D",121,145,138,"271464"
170,"spotify:track:7uzmGiiJyRfuViKKK3lVmR","Bazzi","Mine","iamcosmic",3,132,299,"271083"
171,"spotify:track:1iPBD72u3nAyFEeardYuBV","Lil Mosey","Kamikaze","Mogul Vision/Interscope Records",73,134,22,"270565"
172,"spotify:track:4hQ6UGyWQIGJmHSo0J88JW","Selena Gomez","Back To You - From 13 Reasons Why – Season 2 Soundtrack","UMGRI Interscope",15,137,183,"268920"
173,"spotify:track:3ZhTT6yjZwpPph5MIJ53XY","Lil Skies, Landon Cube","Red Roses (feat. Landon Cube)","All We Got Ent.",36,157,312,"266677"
174,"spotify:track:5tFgCPC2Hdw4qu9b7RkWhR","Kane Brown","Lose It","RCA Records Label Nashville",136,-1,2,"266496"
175,"spotify:track:5sdb5pMhcK44SSLsj1moUh","benny blanco, Calvin Harris","I Found You (with Calvin Harris)","Benny Blanco Solo Album PS",56,106,8,"264441"
176,"spotify:track:1zB4vmk8tFRmM9UULNzbLB","Imagine Dragons","Thunder","Kid Ina Korner / Interscope",16,154,561,"263335"
177,"spotify:track:6xtcFXSo8H9BZN637BMVKS","Rita Ora","Let You Love Me","Atlantic Records UK",72,141,37,"263048"
178,"spotify:track:42fw0rxRO2xbesF6mJfd4Y","Dan + Shay","Tequila","Warner Records",48,143,259,"261622"
179,"spotify:track:6Hgh47WXVKtXN5zGOu0hjI","Khalid, 6LACK, Ty Dolla $ign","OTW","Right Hand Music Group, LLC/RCA Records",17,139,204,"259168"
180,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",9,158,646,"259089"
181,"spotify:track:6ZAzKksLmI7eimH0cQbpzZ","Earl Sweatshirt","Nowhere2go","Tan Cressida/Columbia",181,-1,1,"255358"
182,"spotify:track:6LXMUR2rpxFBDo6nilS3yX","Imagine Dragons","Cool Out","Kid Ina Korner / Interscope",182,-1,1,"255210"
183,"spotify:track:2SL6oP2YAEQbqsrkOzRGO4","Eminem","Venom - Music From The Motion Picture","Aftermath",17,149,71,"253552"
