rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
27,"spotify:track:3ee8Jmje8o58CHK66QrVC2","XXXTENTACION","SAD!","Bad Vibes Forever, LLC",1,30,275,"722253"
28,"spotify:track:2tnlNVAhuQGgoFJxALVeXx","Meek Mill, Anuel AA, Fabolous","Uptown Vibes (feat. Fabolous & Anuel AA)","MMG/Atlantic",15,15,8,"720843"
29,"spotify:track:74lnM5V6ecvoTPV0fvptx9","Ski Mask The Slump God, Juice WRLD","Nuketown (feat. Juice WRLD)","Republic Records",13,13,2,"709050"
30,"spotify:track:14JzyD6FlBD5z0wV5P07YI","Billie Eilish","when the party's over","Darkroom/Interscope Records",10,26,46,"697068"
31,"spotify:track:4w8niZpiMy6qz1mntFA5uM","DJ Snake, Selena Gomez, Ozuna, Cardi B","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake Music Productions Limited, under exclusive license to Geffen Records",4,34,65,"675528"
32,"spotify:track:0JP9xo3adEtGSdUEISiszL","XXXTENTACION","Moonlight","Bad Vibes Forever, LLC",2,37,261,"667821"
33,"spotify:track:116H0KvKr2Zl4RPuVBruDO","Bad Bunny, Drake","MIA (feat. Drake)","OVO Sound/Warner Records",2,33,52,"663759"
34,"spotify:track:6zeeWid2sgw4lap2jV61PZ","Khalid","Better","Right Hand Music Group, LLC/RCA Records",7,31,79,"630454"
35,"spotify:track:7dt6x5M1jzdTEt8oCbisTK","Post Malone","Better Now","Republic Records",1,38,219,"630403"
36,"spotify:track:27rdGxbavYJeBphck5MZAF","Mark Ronson, Miley Cyrus","Nothing Breaks Like a Heart (feat. Miley Cyrus)","Columbia",36,43,2,"614672"
37,"spotify:track:2LskIZrCeLxRvCiGP8gxlh","XXXTENTACION, Lil Pump, Swae Lee, Maluma","Arms Around You (feat. Maluma & Swae Lee)","Warner Records",2,40,38,"613131"
38,"spotify:track:3EikYy40GMSp8l5mDV6IQo","Ski Mask The Slump God","Foot Fungus","Republic Records",24,24,2,"609848"
39,"spotify:track:0TlLq3lA83rQOYtrqBqSct","Drake","Nonstop","Cash Money/Drake LP6",1,45,156,"609634"
40,"spotify:track:65Q2mv3UlVi9eO70OpsmSe","Burl Ives","A Holly Jolly Christmas - Single Version","Geffen",7,86,46,"603023"
41,"spotify:track:0lLdorYw7lVrJydTINhWdI","Michael Bublé","It's Beginning to Look a Lot like Christmas","143/Reprise",25,84,49,"597834"
42,"spotify:track:1Szfm2XAx3Kgl55dyl8sTU","Lil Baby, Meek Mill","Time (feat. Meek Mill)","Quality Control Music/Motown Records/Capitol Records",22,22,2,"596616"
43,"spotify:track:0AluA5RNsa4Cx6XRhf2hWZ","Metro Boomin, 21 Savage","10 Freaky Girls (with 21 Savage)","Republic Records",7,42,30,"589061"
44,"spotify:track:7inXu0Eaeg02VsM8kHNvzM","Frank Sinatra, B. Swanson Quartet","Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Columbia/Legacy",12,95,49,"579918"
45,"spotify:track:2GGMabyHXnJmjY6CXhhB2e","Cardi B","Money","Atlantic/KSR",9,49,40,"572147"
46,"spotify:track:7wC5eZcFS1Q1BsQ35DU6H4","Billie Eilish","come out and play","Darkroom",13,36,12,"565313"
47,"spotify:track:2FRnf9qhLbvw8fu4IBXx78","Wham!","Last Christmas","Epic",4,100,58,"558194"
48,"spotify:track:577YBGuskWkVDCxZrLRB4v","Lil Baby","Pure Cocaine","Quality Control Music/Motown Records/Capitol Records",21,21,2,"551714"
49,"spotify:track:5aXgz1oKK8Q9z9xvTmSnrO","Trippie Redd","Topanga","TenThousand Projects, LLC",10,48,41,"550406"
50,"spotify:track:5IaHrVsrferBYDm0bDyABy","Tyga, Offset","Taste (feat. Offset)","Last Kings Music / EMPIRE",3,53,198,"549681"
51,"spotify:track:0247StOpd3AkeBQzANX4Zf","Band Aid","Do They Know It's Christmas? - 1984 Version","EMI",9,109,45,"543403"
52,"spotify:track:7xapw9Oy21WpfEcib2ErSA","Justin Bieber","Mistletoe","RBMG/Def Jam",35,107,49,"538892"
53,"spotify:track:6vN77lE9LK6HP2DewaN6HZ","Lil Baby, Drake","Yes Indeed","Quality Control Music, LLC",2,54,201,"536661"
54,"spotify:track:3EQ9QP2E7wjYQba8OSPBst","Meek Mill","Intro","MMG/Atlantic",47,47,2,"530611"
55,"spotify:track:7Lbxvt42JsNSKVCaN63qhD","Paul McCartney","Wonderful Christmastime - Edited Version / Remastered 2011","Paul McCartney Catalog",24,124,42,"521617"
56,"spotify:track:5JEx7HbmvHQQswJCsoo9rA","Ellie Goulding, Diplo, Swae Lee","Close To Me (with Diplo) (feat. Swae Lee)","Polydor Records",32,68,37,"518706"
57,"spotify:track:6pUBrvKfJL4qmn95mxU7rC","Meek Mill","Respect the Game","MMG/Atlantic",57,61,2,"517741"
58,"spotify:track:5274I4mUMnYczyeXkGDWZN","Future, Juice WRLD","Fine China","Epic/Freebandz/Grade A/Interscope",2,59,47,"511475"
59,"spotify:track:4jvjzW7Hm0yK4LvvE0Paz9","Lil Peep, XXXTENTACION","Falling Down - Bonus Track","Columbia",1,56,74,"509614"
60,"spotify:track:4PS1e8f2LvuTFgUs1Cn3ON","Nat King Cole","The Christmas Song (Merry Christmas To You)","CAPITOL CATALOG MKT (C92)",11,113,46,"509152"
61,"spotify:track:7m9OqQk4RVRkw9JJdeAw96","XXXTENTACION","Jocelyn Flores","Bad Vibes Forever / EMPIRE",2,69,464,"507524"
62,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",18,50,226,"499612"
63,"spotify:track:4so0Wek9Ig1p6CRCHuINwW","Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra","White Christmas","Geffen",8,131,45,"498597"
64,"spotify:track:1jQvUmf16VE9WQCPuK2e8K","6ix9ine, Bobby Shmurda","STOOPID","Scumgang Records/TenThousand Projects, LLC",5,52,58,"492735"
65,"spotify:track:6bXSYxP6WDlNCr6Jk1H3MW","Kodak Black","Calling My Spirit","Atlantic Records",65,90,2,"492458"
66,"spotify:track:35J4wXQeRuHNOEArMy6FOe","Meek Mill, Kodak Black","Tic Tac Toe (feat. Kodak Black)","MMG/Atlantic",66,66,2,"489364"
67,"spotify:track:6wWaVoUOzLQJHd3bWAUpdZ","Lil Baby, Gunna, Drake","Never Recover (Lil Baby & Gunna, Drake)","Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",1,63,58,"485316"
68,"spotify:track:0d2iYfpKoM0QCKvcLCkBao","benny blanco, Halsey, Khalid","Eastside (with Halsey & Khalid)","Benny Blanco Solo Album PS",7,67,142,"477923"
69,"spotify:track:0EwS8XJQspgrj1zSUXhFkl","6ix9ine, Kanye West","KANGA","Scumgang Records/TenThousand Projects, LLC",12,44,5,"473469"
70,"spotify:track:4F6yN5FsFW10Ucx7cLCzBh","Lil Baby, Gunna","Ready (feat. Gunna)","Quality Control Music/Motown Records/Capitol Records",27,27,2,"473431"
71,"spotify:track:45CCe4gu08OYG1I4MH8TU6","Meek Mill","Trauma","MMG/Atlantic",60,60,2,"466116"
72,"spotify:track:5DTOk0tCrmicVQP4mc6hkr","Meek Mill","Championships","MMG/Atlantic",72,77,2,"460933"
73,"spotify:track:3nAp4IvdMPPWEH9uuXFFV5","Kelly Clarkson","Underneath the Tree","RCA Records Label",73,149,13,"458645"
74,"spotify:track:4OafepJy2teCjYJbvFE60J","Ariana Grande","breathin","Republic Records",4,79,107,"456473"
75,"spotify:track:7ATATJztoWLcqDAcVVof0C","6ix9ine, Anuel AA","BEBE","Scumgang Records/TenThousand Projects, LLC",20,55,73,"454442"
76,"spotify:track:6cPnE82DKBLd7sg02ZNg8K","Meek Mill, Future, Roddy Ricch, Young Thug","Splash Warning (feat. Future, Roddy Ricch and Young Thug)","MMG/Atlantic",74,74,2,"446227"
77,"spotify:track:46DwQbCUzWr4bT0Uu2lDK8","Stan Kenton","Lonesome Train","Capitol Records",77,162,10,"443156"
78,"spotify:track:1bx4Jw8A7GQtImIQGccI6D","Meek Mill","Almost Slipped","MMG/Atlantic",78,78,2,"442145"
79,"spotify:track:7AQim7LbvFVZJE3O8TYgf2","XXXTENTACION, Trippie Redd","Fuck Love (feat. Trippie Redd)","Bad Vibes Forever / EMPIRE",5,85,464,"436513"
80,"spotify:track:0UNeNA0dcfUMsGxvLwf2p3","Meek Mill, 21 Savage","Pay You Back (feat. 21 Savage)","MMG/Atlantic",80,82,2,"436114"
81,"spotify:track:6tjituizSxwSmBB5vtgHZE","Michael Bublé","Holly Jolly Christmas","143/Reprise",54,133,21,"434688"
82,"spotify:track:5Q2P43CJra0uRAogjHyJDK","Brett Eldredge, Meghan Trainor","Baby, It's Cold Outside (feat. Meghan Trainor)","Atlantic Nashville",82,169,10,"429744"
83,"spotify:track:0XySogm94T51XF5F2jumXm","Juice WRLD","All Girls Are The Same","Juice WRLD Mixtape / ISR P&D",12,87,225,"428336"
84,"spotify:track:6irE4Fbjbry3czv7mTxVSB","Meek Mill, Ella Mai","24/7 (feat. Ella Mai)","MMG/Atlantic",84,119,2,"424880"
85,"spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ","Drake","In My Feelings","Cash Money/Drake LP6",1,116,156,"424700"
86,"spotify:track:1Qi2wh8fFgDV7tl4Sj3f2K","Sam Smith","Have Yourself A Merry Little Christmas","Capitol",68,167,18,"419791"
87,"spotify:track:6YJdPrH3i2POzu7hdHIRrb","Ariana Grande, Liz Gillies","Santa Baby","Universal Records",87,182,9,"418846"
88,"spotify:track:39RWYLt6hgk9BbhkDgaHW9","Lil Baby","Crush A Lot","Quality Control Music/Motown Records/Capitol Records",32,32,2,"418767"
89,"spotify:track:58q2HKrzhC3ozto2nDdN4z","Cardi B, Bad Bunny, J Balvin","I Like It","Atlantic/KSR",2,108,240,"418096"
90,"spotify:track:0ZNrc4kNeQYD9koZ3KvCsy","YG, 2 Chainz, Big Sean, Nicki Minaj","BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)","Def Jam Recordings",21,97,191,"416944"
91,"spotify:track:7tFiyTwD0nx5a1eklYtX2J","Queen","Bohemian Rhapsody - Remastered 2011","Hollywood Records",36,103,41,"410800"
92,"spotify:track:5OCJzvD7sykQEKHH7qAC3C","Ariana Grande","God is a woman","Republic Records",4,122,142,"408880"
93,"spotify:track:3QiAAp20rPC3dcAtKtMaqQ","Elvis Presley","Blue Christmas","RCA Victor",14,168,44,"407088"
94,"spotify:track:1ThmUihH9dF8EV08ku5AXN","Ski Mask The Slump God","Faucet Failure","Republic Records",70,70,2,"405635"
95,"spotify:track:0e7ipj03S05BNilyu5bRzt","Post Malone, 21 Savage","rockstar (feat. 21 Savage)","Republic Records",1,104,443,"404897"
96,"spotify:track:5kfNriitmkNE8mUbZ7gbq8","Khalid","Saturday Nights","Right Hand Music Group, LLC/RCA Records",26,123,38,"402174"
97,"spotify:track:4S8d14HvHb70ImctNgVzQQ","Kanye West, Lil Pump","I Love It (& Lil Pump)","Getting Out Our Dreams, Inc./Def Jam Recordings",1,114,86,"397475"
98,"spotify:track:41zXlQxzTi6cGAjpOXyLYH","Billie Eilish","idontwannabeyouanymore","Darkroom",45,81,132,"392078"
99,"spotify:track:2uFaJJtFpPDc5Pa95XzTvg","Dean Martin","Let It Snow! Let It Snow! Let It Snow!","Capitol Records",99,198,9,"390456"
100,"spotify:track:7taXf5odg9xCAZERYfyOkS","José Feliciano","Feliz Navidad","RCA/BMG Heritage",15,183,44,"390111"
101,"spotify:track:1rqqCSm0Qe4I9rUvWncaom","Panic! At The Disco","High Hopes","DCD2 / Fueled By Ramen",33,101,173,"389263"
102,"spotify:track:7AFASza1mXqntmGtbxXprO","XXXTENTACION","changes","Bad Vibes Forever, LLC",4,118,275,"387463"
103,"spotify:track:04MLEeAMuV9IlHEsD8vF6A","French Montana, Drake","No Stylist (feat. Drake)","Epic",14,106,72,"386958"
104,"spotify:track:75ZvA4QfFiZvzhj2xkaWAh","Post Malone","I Fall Apart","Universal Records",2,99,442,"385583"
105,"spotify:track:51NFxnQvaosfDDutk0tams","Billie Eilish","bellyache","Darkroom",39,89,31,"385187"
106,"spotify:track:2Grb4G6t9VIqo6moKUloom","Metro Boomin, 21 Savage","Don't Come Out The House (with 21 Savage)","Republic Records",11,93,30,"383617"
107,"spotify:track:3swc6WTsr7rl9DqQKQA55C","Post Malone, Ty Dolla $ign","Psycho (feat. Ty Dolla $ign)","Republic Records",1,115,282,"383360"
108,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",10,98,65,"381869"
109,"spotify:track:3lb5fWSG2p7x8ik8HN9oFR","Meek Mill, Jeremih, PnB Rock","Dangerous (feat. Jeremih and PnB Rock)","MMG/Atlantic",62,110,9,"380822"
110,"spotify:track:6DCZcSspjsKoFjzjrWoCdn","Drake","God's Plan","Cash Money/Drake LP6",1,130,316,"380253"
111,"spotify:track:75lcPkAkUsKWHGBlGM476R","Trippie Redd, Juice WRLD","1400 / 999 Freestyle","TenThousand Projects, LLC",15,94,23,"379722"
112,"spotify:track:0jqLv5PuEUA0GthFjdtlS1","Meek Mill","Oodles O' Noodles Babies","MMG/Atlantic",88,88,2,"379047"
113,"spotify:track:6JQvHMSaR8flFsN53ypOfP","Lil Mosey","Noticed","Mogul Vision/Interscope Records",17,121,107,"377757"
114,"spotify:track:6kp0inxIexxSiDJfWqq0ZL","6ix9ine, DJ SpinKing","TATI","Scumgang Records/TenThousand Projects, LLC",19,83,119,"370629"
115,"spotify:track:29tc0GbW0pTSBZSCZF3NWk","Juice WRLD","Lean Wit Me","Juice WRLD Mixtape / ISR P&D",25,111,193,"368997"
116,"spotify:track:52i143Ph5c3RQaQFBXWix1","Lil Baby","Word On The Street","Quality Control Music/Motown Records/Capitol Records",51,51,2,"368230"
117,"spotify:track:2qT1uLXPVPzGgFOx4jtEuo","Ariana Grande","no tears left to cry","Republic Records",6,135,226,"365261"
118,"spotify:track:5hwUsRKvnO5yThjVrxHQVt","Ski Mask The Slump God","Unbothered","Republic Records",91,91,2,"365027"
119,"spotify:track:3zJw3rugfpVrmBeDDnUYzy","John Lennon, Yoko Ono","Happy Xmas (War Is Over) - Remastered 2010","EMI Catalogue",21,185,41,"364080"
120,"spotify:track:0u695M7KyzXaPIjpEbxOkB","Travis Scott, Skrillex","SICKO MODE - Skrillex Remix","Epic/Grand Hustle/Cactus Jack",105,105,3,"363340"
121,"spotify:track:7cW1wHpSLYgKWzoWlOCPFJ","Lil Baby","Global","Quality Control Music/Motown Records/Capitol Records",35,35,2,"363103"
122,"spotify:track:5tAa8Uaqr4VvA3693mbIhU","Zara Larsson","Ruin My Life","Epic/Record Company TEN",33,127,44,"359502"
123,"spotify:track:2iUXsYOEPhVqEBwsqP70rE","5 Seconds of Summer","Youngblood","Capitol",12,125,232,"358328"
124,"spotify:track:26jYPsHHSOxCTz4cLt6SbQ","6ix9ine, Gunna","FEEFA","Scumgang Records/TenThousand Projects, LLC",14,64,4,"357845"
125,"spotify:track:2WqTKOAUmv7hz9ZzGnXHrY","Lil Baby, Gucci Mane, Offset","Realist In It (feat. Gucci Mane & Offset)","Quality Control Music/Motown Records/Capitol Records",62,62,2,"353139"
126,"spotify:track:2PCKWNZYcwyFKd4lVRWE8k","Ski Mask The Slump God","LA LA","Republic Records",58,58,2,"349833"
127,"spotify:track:0LQ1J0BCzA2qnAgp9MkkNE","6ix9ine, Anuel AA","MALA","Scumgang Records/TenThousand Projects, LLC",31,92,4,"347159"
128,"spotify:track:0Fpen1PTuEnCmOJtUU9Iud","Lil Uzi Vert","New Patek","Generation Now/Atlantic",1,145,75,"346738"
129,"spotify:track:1fewSx2d5KIZ04wsooEBOz","Metro Boomin, Gunna","Space Cadet (feat. Gunna)","Republic Records",15,117,30,"346134"
130,"spotify:track:1foCxQtxBweJtZmdxhEHVO","Eartha Kitt, Henri René and His Orchestra","Santa Baby (with Henri René & His Orchestra)","RCA Bluebird",22,-1,42,"345556"
131,"spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL","BlocBoy JB, Drake","Look Alive (feat. Drake)","OVO Sound/Warner Records",2,139,296,"345026"
132,"spotify:track:5VEuraNSVxMTzDTtrmL3lQ","Bing Crosby","Winter Wonderland - Remastered","Geffen",13,-1,42,"341646"
133,"spotify:track:7sO5G9EABYOXQKNPNiE9NR","Offset, Metro Boomin","Ric Flair Drip (with Metro Boomin)","Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",4,141,397,"341141"
134,"spotify:track:3wScL5W8H40zzCKN0atfBk","Lil Wayne, Swizz Beatz","Uproar","Young Money Records, Inc.",3,156,65,"335445"
135,"spotify:track:7wBJfHzpfI3032CSD7CE2m","Travis Scott","STARGAZING","Cactus Jack / Epic / Grand Hustle",1,138,121,"334832"
136,"spotify:track:7lAK3oHbfEnvUQWosrMMpR","Travis Scott","YOSEMITE","Cactus Jack / Epic / Grand Hustle",7,147,121,"333790"
137,"spotify:track:7GX5flRQZVHRAGd6B4TmDO","Lil Uzi Vert","XO Tour Llif3","Generation Now/Atlantic",1,152,618,"332928"
138,"spotify:track:2RSHsoi04658QL5xgQVov3","Imagine Dragons","Bad Liar","Kid Ina Korner / Interscope",25,137,23,"331930"
139,"spotify:track:2pnPe4pJtq7689i5ydzvJJ","Chuck Berry","Run Rudolph Run - Single Version","Geffen*",18,-1,41,"331654"
140,"spotify:track:3GVkPk8mqxz0itaAriG1L7","XXXTENTACION","Everybody Dies In Their Nightmares","Bad Vibes Forever / EMPIRE",6,154,459,"329129"
141,"spotify:track:4VUwkH455At9kENOfzTqmF","Bazzi, Camila Cabello","Beautiful (feat. Camila Cabello)","iamcosmic",28,146,121,"327605"
142,"spotify:track:7fa9MBXhVfQ8P8Df9OEbD8","Maroon 5, Cardi B","Girls Like You (feat. Cardi B) - Cardi B Version","Interscope Records*",6,153,184,"326988"
143,"spotify:track:3yIZgYN7AKO3cDueyhpuCS","Lil Baby","This Week","Quality Control Music/Motown Records/Capitol Records",65,65,2,"326868"
144,"spotify:track:2uIX8YMNjGMD7441kqyyNU","Billie Eilish","ocean eyes","Darkroom",61,132,158,"323920"
145,"spotify:track:2ySRRtrAwDUF4FipiF1Djt","Chance the Rapper, Joey Purp","My Own Thing","Chance the Rapper",76,76,2,"320229"
146,"spotify:track:60SdxE8apGAxMiRrpbmLY0","Eminem, Joyner Lucas","Lucky You (feat. Joyner Lucas)","Aftermath",1,142,93,"319016"
147,"spotify:track:6RiMRVxOiEYd4QSu1cxrls","Ski Mask The Slump God, Lil Baby","Far Gone (feat. Lil Baby)","Republic Records",72,72,2,"311752"
148,"spotify:track:3clpchqQ6A3p8jjPgKdhk0","Ski Mask The Slump God, Lil Yachty","Cat Piss (feat. Lil Yachty)","Republic Records",80,80,2,"310934"
149,"spotify:track:4MAsYGSgxsaj73dC2lvFC4","Quavo","WORKIN ME","Quality Control Music/Motown Records/Capitol Records",27,155,114,"310705"
150,"spotify:track:3CA9pLiwRIGtUBiMjbZmRw","Drake","Nice For What","Cash Money/Drake LP6",1,165,239,"310574"
151,"spotify:track:4rERoP56GEEjKmshbphPBK","The Ronettes","Sleigh Ride","Legacy Recordings",138,-1,9,"310472"
152,"spotify:track:3zxiTHxE4MxwuYf8aLQ9ax","Lil Baby, 2 Chainz, Gucci Mane","Anyway (feat. 2 Chainz & Gucci Mane)","Quality Control Music/Motown Records/Capitol Records",71,71,2,"309534"
153,"spotify:track:2FY7b99s15jUprqC0M5NCT","Imagine Dragons","Natural","Kid Ina Korner / Interscope",21,159,135,"306090"
154,"spotify:track:1ZAyjvIk9YiD76yYy0TEG6","Rich The Kid","Plug Walk","Rich The Kid / (TDE/ISR PS)",6,163,296,"305166"
155,"spotify:track:4tHqQMWSqmL6YjXwsqthDI","Mykola Dmytrovych Leontovych, John Williams","Carol of the Bells","Masterworks",16,-1,43,"303350"
156,"spotify:track:14sOS5L36385FJ3OL8hew4","Kygo, Sandro Cavazza","Happy Now","Kygo",49,158,36,"296668"
157,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",16,166,700,"295694"
158,"spotify:track:6XeZ32B9HbV6ZrU6NTR2iM","Lil Baby, Young Thug","Section 8 (feat. Young Thug)","Quality Control Music/Motown Records/Capitol Records",75,75,2,"294811"
159,"spotify:track:3gHLXLJ9JE1oOayo3ar4E5","Meek Mill","100 Summers","MMG/Atlantic",159,176,2,"292236"
160,"spotify:track:3nTDO6k4R6i3FpKx0QNgJ5","Ski Mask The Slump God","So High","Republic Records",73,73,2,"292145"
161,"spotify:track:6eYxmK9fdL4hwLnXG2zY3s","XXXTENTACION","Look At Me!","Bad Vibes Forever / EMPIRE",20,190,533,"291025"
162,"spotify:track:5Ber68jZ7ytegr2UISEdb7","Michael Bublé","Santa Claus Is Coming to Town","143/Reprise",116,-1,7,"290685"
163,"spotify:track:6CTWathupIiDs7U4InHnDA","Ella Mai","Trip","10 Summers / Interscope PS",35,172,94,"289042"
164,"spotify:track:3a1lNhkSLSkpJE4MSHpDu9","Post Malone, Quavo","Congratulations","Universal Records",5,173,700,"287001"
165,"spotify:track:3obgSF06ki98lYNLNq5vCB","Juice WRLD, Lil Uzi Vert","Wasted (feat. Lil Uzi Vert)","Juice WRLD Mixtape / ISR P&D",20,171,145,"286570"
166,"spotify:track:1Bp5LdIxR3XlprIigqp4en","Ski Mask The Slump God","Adults Swim","Republic Records",136,136,2,"285914"
167,"spotify:track:550rQQCGkrTzvp4SfpOPzx","Pentatonix","Hallelujah","RCA Records Label",85,-1,35,"283709"
168,"spotify:track:4eqne0oIdt9GW2ubiliny0","Judy Garland","Have Yourself A Merry Little Christmas","Geffen",19,-1,29,"282748"
169,"spotify:track:4EZUcj7c8n9pWIwHqN0DoH","Bing Crosby","Do You Hear What I Hear? - Remastered 2006","UMG Recordings, Inc.",29,-1,17,"280594"
170,"spotify:track:222B3aljXx6fFwKmFjuBED","Little Mix, Nicki Minaj","Woman Like Me (feat. Nicki Minaj)","Syco Music",45,179,50,"279615"
171,"spotify:track:2ZRo7axmMPeSVUvDbGkJah","XXXTENTACION","Hope","Bad Vibes Forever, LLC",10,-1,201,"278953"
172,"spotify:track:25leEEaz1gIpp7o21Fqyjo","Gene Autry","Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version","Columbia/Legacy",33,-1,25,"275334"
173,"spotify:track:5qHirGR7M9tdm6C17DlzSY","Aminé","REEL IT IN","Republic Records",37,161,87,"275328"
174,"spotify:track:15coTBAzEN1bOeipoNDZAR","*NSYNC","Merry Christmas, Happy Holidays","RCA Records Label",105,-1,5,"273808"
175,"spotify:track:4Kdu9AlfQyu0o6r2ozCMTc","Meek Mill, Melii","Wit the Shits (W.T.S) [feat. Melii]","MMG/Atlantic",175,196,2,"273532"
176,"spotify:track:7oJrVhiTPZGBXWPwhxjy9S","Lil Skies","Lust","All We Got Ent.",75,188,300,"273507"
177,"spotify:track:61sqsOPon94ecMskeEXwev","benny blanco, Jesse, Swae Lee","Better To Lie (with Jesse & Swae Lee)","Friends Keep Secrets/Interscope Records",170,170,2,"273167"
178,"spotify:track:1VuAamHM7P3VQQEXYGG3Uu","Nat King Cole","Joy To The World","CAPITOL CATALOG MKT (C92)",28,-1,14,"273090"
