rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
14,"spotify:track:0t1kP63rueHleOhQkYSXFY","BTS","Dynamite","BIGHIT MUSIC",3,11,15,"846074"
15,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,12,281,"821693"
16,"spotify:track:5rZlwNFl01HqLWBQGryKSm","Pop Smoke, Lil Tjay","Mood Swings (feat. Lil Tjay)","Victor Victor Worldwide",9,14,64,"811869"
17,"spotify:track:33gwZOGJWEZ7dRWPqPxBEZ","Big Sean, Post Malone","Wolves (feat. Post Malone)","Getting Out Our Dreams, Inc./Def Jam Recordings",17,-1,1,"798666"
18,"spotify:track:6wQlQrTY5mVS8EGaFZVwVF","Juice WRLD, The Weeknd","Smile (with The Weeknd)","Grade A Productions/Interscope Records",2,15,29,"767667"
19,"spotify:track:22LAwLoDA5b4AaGSkg6bKW","Lil Mosey","Blueberry Faygo","Mogul Vision/Interscope Records",2,17,211,"692801"
20,"spotify:track:6EDO9iiTtwNv6waLwa1UUq","DJ Khaled, Drake","POPSTAR (feat. Drake)","OVO/We The Best/Epic",1,33,50,"685860"
21,"spotify:track:1xQ6trAsedVPCdbtDAmk0c","Jawsh 685, Jason Derulo","Savage Love (Laxed - Siren Beat)","Columbia",7,18,83,"673128"
22,"spotify:track:46hDiH4YvAWXE04GskkIHS","Big Sean","Why Would I Stop?","Getting Out Our Dreams, Inc./Def Jam Recordings",22,-1,1,"633040"
23,"spotify:track:2J4P46vCFm1rPkNkp9pZWX","BLACKPINK, Selena Gomez","Ice Cream (with Selena Gomez)","YG Entertainment/Interscope Records",5,16,8,"631490"
24,"spotify:track:70rFIfYN7lU6iTgUIVP42w","Machine Gun Kelly, blackbear","my ex's best friend (with blackbear)","Bad Boy/Interscope Records",21,21,29,"628197"
25,"spotify:track:5woaU1FNkqCwg6WzWiQPW5","Saweetie, Post Malone, DaBaby, Jack Harlow","Tap In (feat. Post Malone, DaBaby & Jack Harlow)","ICY/Artistry Records/Warner Records",25,92,7,"627270"
26,"spotify:track:2CDcXWYWilHTXrsOXJza8n","Big Sean, Nipsey Hussle","Deep Reverence (feat. Nipsey Hussle)","Getting Out Our Dreams, Inc./Def Jam Recordings",26,-1,8,"610281"
27,"spotify:track:1IIKrJVP1C9N7iPtG6eOsK","Chris Brown, Young Thug","Go Crazy","Chris Brown Entertainment/300 Entertainment/RCA Records",20,22,95,"598952"
28,"spotify:track:1H7KnK26kc1YyellpbINEn","Pop Smoke, 50 Cent, Roddy Ricch","The Woo (feat. 50 Cent & Roddy Ricch)","Victor Victor Worldwide",3,19,64,"581726"
29,"spotify:track:35RJhm1pEovTBwnNR0zWad","DJ Khaled, Drake","GREECE (feat. Drake)","OVO/We The Best/Epic",9,27,50,"581338"
30,"spotify:track:2Wo6QQD1KMDWeFkkjLqwx5","SAINt JHN, Imanbek","Roses - Imanbek Remix","HITCO",5,24,194,"579976"
31,"spotify:track:23XTYrwfHXY8H1PuQYJbDA","Big Sean","Harder Than My Demons","Getting Out Our Dreams, Inc./Def Jam Recordings",31,161,4,"568632"
32,"spotify:track:2rFsFjq0D9JAmc0APpCO6P","Internet Money, Trippie Redd, Diplo, Juice WRLD","Blastoff (feat. Juice Wrld & Trippie Redd)","Internet Money Records/ TenThousand Projects",13,20,8,"567363"
33,"spotify:track:0Z0kNthq0sS4lvGz9SSlBF","Morgan Wallen","7 Summers","Big Loud / Republic",3,25,22,"565995"
34,"spotify:track:27ycaQnQAxaPiyeg3nr2aB","Miley Cyrus","Midnight Sky","RCA Records Label",5,23,22,"557045"
35,"spotify:track:0z36JaXXoFXuPuQucKEsdx","Big Sean","ZTFO","Getting Out Our Dreams, Inc./Def Jam Recordings",35,-1,1,"536519"
36,"spotify:track:6wVnQMRXd1z2iPEo24f9db","Big Sean","Lucky Me","Getting Out Our Dreams, Inc./Def Jam Recordings",36,-1,1,"530684"
37,"spotify:track:1yoMvmasuxZfqHEipJhRbp","Maluma","Hawái","Sony Music Latin",27,29,16,"521458"
38,"spotify:track:5f1joOtoMeyppIcJGZQvqJ","Kane Brown, Swae Lee, Khalid","Be Like That - feat. Swae Lee & Khalid","RCA Records Label Nashville",27,30,57,"519623"
39,"spotify:track:3IJYUaN3tx04S4TYyZHKoP","StaySolidRocky","Party Girl","Columbia",2,26,118,"509460"
40,"spotify:track:0nbXyq5TXYPCO7pr3N8S4I","Roddy Ricch","The Box","Atlantic Records",1,31,274,"507477"
41,"spotify:track:7Mu3sCvXdMSlBLrUPOhWAG","6ix9ine, Akon","LOCKED UP PT. 2","Scumgang Records",41,-1,1,"505407"
42,"spotify:track:45bE4HXI0AwGZXfZtMp8JR","Tate McRae","you broke me first","RCA Records Label",37,37,51,"500571"
43,"spotify:track:6FXsrAH7Zol1jusSeJIoYA","Big Sean, Ty Dolla $ign, Jhené Aiko","Body Language (feat. Ty Dolla $ign, and Jhené Aiko)","Getting Out Our Dreams, Inc./Def Jam Recordings",43,-1,1,"495939"
44,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",1,36,372,"494363"
45,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",1,32,852,"492452"
46,"spotify:track:3nS9a01VvXHQriLqJYwRqG","Gunna, Young Thug","DOLLAZ ON MY HEAD (feat. Young Thug)","300 Entertainment",10,34,106,"488164"
47,"spotify:track:6Hj9jySrnFppAI0sEMCZpJ","Juice WRLD","Robbery","Grade A Productions/Interscope Records",2,39,569,"478938"
48,"spotify:track:58AGoOGbwsQMhBbH0eFLRR","Calvin Harris, The Weeknd","Over Now (with The Weeknd)","Columbia",4,28,8,"478933"
49,"spotify:track:0wYOlCybpxFc2azWLyYj0S","WhoHeem","Lets Link","Arista Records/Columbia Records",37,38,7,"475077"
50,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",1,42,688,"472522"
51,"spotify:track:5cpJFiNwYyWwFLH0V6B3N8","Ozuna, Doja Cat, Sia","Del Mar","Aura Music Corp.",51,-1,1,"472297"
52,"spotify:track:4K06PO78fW4mnBVenxGNob","Juice WRLD","Conversations","Grade A Productions/Interscope Records",1,35,57,"466799"
53,"spotify:track:0ada5XsQGLPUVbmTCkAP49","Juice WRLD, Marshmello, The Kid LAROI, Polo G","Hate The Other Side (with Marshmello & The Kid Laroi)","Grade A Productions/Interscope Records",4,40,57,"464192"
54,"spotify:track:4VXIryQMWpIdGgYR4TrjT1","Juice WRLD","All Girls Are The Same","Juice WRLD Mixtape / ISR P&D",5,41,862,"463810"
55,"spotify:track:1VLtjHwRWOVJiE5Py7JxoQ","Polo G","Martin & Gina","Columbia",47,47,35,"457434"
56,"spotify:track:25zlnOAzbVoOzIeXSvQFf1","Pop Smoke","Got It On Me","Victor Victor Worldwide",14,50,64,"457243"
57,"spotify:track:7ju97lgwC2rKQ6wwsf9no9","Lady Gaga, Ariana Grande","Rain On Me (with Ariana Grande)","Interscope",1,44,106,"455944"
58,"spotify:track:2GiJYvgVaD2HtM8GqD9EgQ","BØRNS","Electric Love","UMGRI Interscope",39,46,72,"454975"
59,"spotify:track:6gxKUmycQX7uyMwJcweFjp","Lil Baby, 42 Dugg","We Paid (feat. 42 Dugg)","Quality Control/Motown Records",9,43,99,"452930"
60,"spotify:track:7eJMfftS33KTjuF7lTsMCx","Powfu, beabadoobee","death bed (coffee for your head)","Columbia",9,45,205,"446730"
61,"spotify:track:5dOxHHMOFAbG3VH23t0xNm","Juice WRLD","Righteous","Grade A Productions/Interscope Records",2,49,134,"433157"
62,"spotify:track:2gMXnyrvIjhVBUZwvLZDMP","Lewis Capaldi","Before You Go","Vertigo Berlin",40,48,288,"431975"
63,"spotify:track:6N22FZs2ZhPBYi3b9XPajV","Labrinth","Still Don't Know My Name","Masterworks",51,51,29,"428899"
64,"spotify:track:3JKgcAa7r07ocVWcV8bS0H","Polo G","21","Columbia",37,52,110,"424178"
65,"spotify:track:527k23H0A4Q0UJN3vGs0Da","Don Toliver","After Party","We Run It Ent./Cactus Jack/Atlantic",11,54,154,"423075"
66,"spotify:track:6WbTTAGKrQtCQvmc5BuYfh","Megan Thee Stallion","Girls in the Hood","300 Entertainment",23,58,71,"422922"
67,"spotify:track:3H7ihDc1dqLriiWXwsc2po","Topic, A7S","Breaking Me","Virgin",51,68,107,"417745"
68,"spotify:track:4Hpib09wXgD84w4uwTPnYD","Saweetie","Tap In","ICY/Artistry Records/Warner Records",25,73,58,"416844"
69,"spotify:track:2kY2ROHIGdp3aA6ahqaUKm","Big Sean, Tee Grizzley, Kash Doll, Cash Kidd, Payroll, 42 Dugg, Boldy James, Drego, Sada Baby, Royce Da 5'9"", Eminem","Friday Night Cypher (feat. Tee Grizzley, Kash Doll, Cash Kidd, Payroll, 42 Dugg, Boldy James, Drego, Sada Baby, Royce Da 5'9"", and Eminem)","Getting Out Our Dreams, Inc./Def Jam Recordings",69,-1,1,"412259"
70,"spotify:track:3jjujdWJ72nww5eGnfs2E7","Harry Styles","Adore You","Columbia",1,57,274,"407839"
71,"spotify:track:2rPHUAeUPbNgTmK18FPTiZ","The Kid LAROI, Juice WRLD","GO (feat. Juice WRLD)","Columbia",12,59,85,"399062"
72,"spotify:track:4R2kfaDFhslZEMJqAFNpdd","Taylor Swift","cardigan","Taylor Swift",1,53,43,"398509"
73,"spotify:track:466cKvZn1j45IpxDdYZqdA","Drake","Toosie Slide","OVO",1,66,155,"396681"
74,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",5,55,495,"394838"
75,"spotify:track:0EhpEsp4L0oRGM0vmeaN5e","J Balvin, Dua Lipa, Bad Bunny, Tainy","UN DIA (ONE DAY) (Feat. Tainy)","Universal Music Latino/ NEON16",36,60,43,"392998"
76,"spotify:track:0xUvi7wldroBzaZCengPa5","Money Man, Lil Baby","24 (feat. Lil Baby)","Black Circle / EMPIRE",67,70,22,"391166"
77,"spotify:track:4QqTDl0Po7cbaZMcGsZmBg","Big Sean, Hit-Boy, Young Thug","Respect It (with Hit-Boy feat. Young Thug)","Getting Out Our Dreams, Inc./Def Jam Recordings",77,-1,1,"389818"
78,"spotify:track:1jaTQ3nqY3oAAYyCTbIvnM","Jack Harlow","WHATS POPPIN","Generation Now/Atlantic",6,64,225,"389559"
79,"spotify:track:0qJeyYAgv6UpvewUxRXAhb","Rod Wave, Lil Baby","Rags2Riches 2 (feat. Lil Baby)","Alamo",22,56,29,"382637"
80,"spotify:track:5v4GgrXPMghOnBBLmveLac","Megan Thee Stallion, Beyoncé","Savage Remix (feat. Beyoncé)","300 Entertainment",2,77,129,"380023"
81,"spotify:track:3Xa0sbyAtaEYYl2qRGnWQb","Bryson Tiller","Inhale","RCA Records Label",81,-1,1,"378209"
82,"spotify:track:2LxudmRpMzYTsb37Oi1RWD","Big Sean, Dwele","Everything That's Missing (feat. Dwele)","Getting Out Our Dreams, Inc./Def Jam Recordings",82,-1,1,"376258"
83,"spotify:track:2mt1IqcFyY1zmYZT8Q3xw9","blackbear","hot girl bummer","Alamo",5,67,379,"376207"
84,"spotify:track:2QqJTIlGKRLJC3onkavYEz","Polo G, Juice WRLD","Flex (feat. Juice WRLD)","Columbia",18,61,113,"375610"
85,"spotify:track:1K5KBOgreBi5fkEHvg5ap3","Future, Drake","Life Is Good (feat. Drake)","Epic/Freebandz",2,65,239,"373850"
86,"spotify:track:7LYgVPxRvlN7OavmyrnOGe","Big Sean, Anderson .Paak, Earlly Mac, Wale","Guard Your Heart (feat. Anderson .Paak, Earlly Mac, and Wale)","Getting Out Our Dreams, Inc./Def Jam Recordings",86,-1,1,"373749"
87,"spotify:track:1Cv1YLb4q0RzL6pybtaMLo","Surfaces","Sunday Best","Surfaces, LLC / TenThousand Projects, LLC",13,71,231,"371796"
88,"spotify:track:6FniJZn4agmDtPx1pKZQsa","Morgan Wallen","More Than My Hometown","Big Loud / Republic",39,79,133,"367749"
89,"spotify:track:4pvb0WLRcMtbPGmtejJJ6y","Taylor Swift, Bon Iver","exile (feat. Bon Iver)","Taylor Swift",2,63,43,"367632"
90,"spotify:track:6foY66mWZN0pSRjZ408c00","Morgan Wallen","Whiskey Glasses","Big Loud Records",58,82,513,"365120"
91,"spotify:track:4adrh1YMaPAhtqalhG8hIH","A Boogie Wit da Hoodie, Don Q, Trap Manny","Vroom Vroom","Highbridge the Label / Atlantic Records",91,-1,1,"364591"
92,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",8,72,1325,"360862"
93,"spotify:track:44gRhRi2OhEf7moAUj6MD1","Lil Baby","The Bigger Picture","Quality Control Music/Motown Records",3,74,85,"359357"
94,"spotify:track:195gauSXE6Q2IKmCrarHut","Lil Durk","The Voice","Alamo",94,-1,1,"359289"
95,"spotify:track:2ygvZOXrIeVL4xZmAWJT2C","Billie Eilish","my future","Darkroom/Interscope Records",1,62,36,"358498"
96,"spotify:track:0Jlcvv8IykzHaSmj49uNW8","Taylor Swift","the 1","Taylor Swift",1,69,43,"357278"
97,"spotify:track:39Yp9wwQiSRIDOvrVg7mbk","THE SCOTTS, Travis Scott, Kid Cudi","THE SCOTTS","Cactus Jack / Epic",1,75,134,"357217"
98,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",15,81,185,"353720"
99,"spotify:track:5rtUKt6YbKTBb8hVIbsMsv","Big Sean","Story By Dave Chappelle","Getting Out Our Dreams, Inc./Def Jam Recordings",99,-1,1,"351397"
100,"spotify:track:2rRJrJEo19S2J82BDsQ3F7","Trevor Daniel","Falling","Alamo",4,78,298,"343380"
101,"spotify:track:2D0dj3hVkRQJCp63cxCPEx","Curtis Waters, Harm Franklin","Stunnin' (feat. Harm Franklin)","BMG Rights Management (US) LLC",57,93,78,"341877"
102,"spotify:track:5lxQ9BW2xOzgRIxQAZzHSK","Big Sean, Lil Wayne","Don Life (feat. Lil Wayne)","Getting Out Our Dreams, Inc./Def Jam Recordings",102,-1,1,"341615"
103,"spotify:track:4iHSE5R1U8jf84tRn52xRt","iann dior, Lil Baby","Prospect (ft. Lil Baby)","TenThousand Projects, LLC",31,80,93,"340941"
104,"spotify:track:3QzAOrNlsabgbMwlZt7TAY","Mustard, Roddy Ricch","Ballin' (with Roddy Ricch)","10 Summers Records/Interscope Records",10,90,400,"338172"
105,"spotify:track:6Gg1gjgKi2AK4e0qzsR7sd","Juice WRLD, YoungBoy Never Broke Again","Bandit (with YoungBoy Never Broke Again)","Grade A Productions/Interscope Records",2,84,337,"335076"
106,"spotify:track:696DnlkuDOXcMAnKlTgXXK","Arizona Zervas","ROXANNE","Arizona Zervas",1,86,315,"334811"
107,"spotify:track:2HbKqm4o0w5wEeEFXm2sD4","Kendrick Lamar, Jay Rock","Money Trees","Aftermath",84,85,35,"333429"
108,"spotify:track:1ENdcyhqdylaLsPVgB83qq","Rod Wave, ATR Son Son","Rags2Riches (feat. ATR Son Son)","Alamo",13,87,69,"333024"
109,"spotify:track:5MwynWK9s4hlyKHqhkNn4A","Morgan Wallen","Chasin' You","Big Loud Records",47,95,193,"332168"
110,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack / Epic",1,88,337,"330862"
111,"spotify:track:57RA3JGafJm5zRtKJiKPIm","Wallows, Clairo","Are You Bored Yet? (feat. Clairo)","Atlantic Records",54,83,116,"329987"
112,"spotify:track:1Z0cZI0UzNbP9L8MzzGxqf","NLE Choppa, Roddy Ricch","Walk Em Down (feat. Roddy Ricch)","Warner Records",12,91,169,"329144"
113,"spotify:track:0mb3uDw5vfFUcZfJYFOMRu","Cordae, Roddy Ricch","Gifted (feat. Roddy Ricch)","Art@War/Atlantic Records",23,96,8,"328477"
114,"spotify:track:4umIPjkehX1r7uhmGvXiSV","Justin Bieber, Quavo","Intentions (feat. Quavo)","RBMG/Def Jam",2,76,211,"326218"
115,"spotify:track:2kJwzbxV2ppxnQoYw4GLBZ","JP Saxe, Julia Michaels","If the World Was Ending (feat. Julia Michaels)","Arista Records",43,89,295,"321888"
116,"spotify:track:6qiiDtFAJjyEhoZVcf6ovL","6ix9ine","GOOBA","Scumgang Records",3,-1,109,"319868"
117,"spotify:track:3DA4SE262k6rdEtlHteNyq","Maddie & Tae","Die From A Broken Heart","Mercury Nashville",97,97,62,"316420"
118,"spotify:track:7aGyRfJWtLqgJaZoG9lJhE","salem ilese","Mad at Disney","Homemade Projects, LLC / TenThousand Projects",118,192,2,"315539"
119,"spotify:track:4wVOKKEHUJxHCFFNUWDn0B","Drake, Giveon","Chicago Freestyle (feat. Giveon)","OVO",4,99,127,"314790"
120,"spotify:track:3tLhjMOfbdRGQNudmIABp4","G-Eazy, Latto","Down (feat. Latto)","BPG/RVG/RCA Records",120,-1,1,"314640"
121,"spotify:track:5wWAwzGp2OaaoIkwcz6wZs","Juice WRLD, Halsey","Life's A Mess (feat. Halsey)","Grade A Productions/Interscope Records",3,94,61,"313614"
122,"spotify:track:3Z8FwOEN59mRMxDCtb8N0A","Marshmello, Halsey","Be Kind (with Halsey)","Astralwerks",13,101,127,"310607"
123,"spotify:track:017PF4Q3l4DBUiWoXk4OWT","Dua Lipa","Break My Heart","Warner Records",7,98,163,"306388"
124,"spotify:track:6cx06DFPPHchuUAcTxznu9","Joel Corry, MNEK","Head & Heart (feat. MNEK)","Atlantic Records UK",97,128,28,"305840"
125,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",6,114,402,"305164"
126,"spotify:track:4Na2Xo5yQCr5ucwfg8EGIQ","Big Sean, Key Wane, Diddy","Full Circle (feat. Key Wane, and Diddy)","Getting Out Our Dreams, Inc./Def Jam Recordings",126,-1,1,"304704"
127,"spotify:track:2xLMifQCjDGFmkHkpNLD9h","Travis Scott","SICKO MODE","Cactus Jack / Epic / Grand Hustle",1,105,763,"302833"
128,"spotify:track:09iKyqKI8AGb0w4eajgWE8","Marshmello, 42 Dugg","Baggin'","Joytime Collective",128,-1,1,"302302"
129,"spotify:track:3FU6urUVsgXa6RBuV2PdRk","Diplo, Morgan Wallen","Heartless (feat. Morgan Wallen)","Columbia",53,108,376,"301610"
130,"spotify:track:7m9OqQk4RVRkw9JJdeAw96","XXXTENTACION","Jocelyn Flores","Bad Vibes Forever / EMPIRE",2,100,1105,"300549"
131,"spotify:track:23T0OX7QOiIUFShSzbJ5Uo","Gabby Barrett","I Hope","Warner Music Nashville",69,103,209,"299767"
132,"spotify:track:6XHVuErjQ4XNm6nDPVCxVX","Chris Brown, Drake","No Guidance (feat. Drake)","Chris Brown Entertainment/RCA Records",3,106,455,"299002"
133,"spotify:track:07KXEDMj78x68D884wgVEm","Roddy Ricch, Mustard","High Fashion (feat. Mustard)","Atlantic Records",4,109,253,"295421"
134,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",4,112,309,"294290"
135,"spotify:track:2WKJcMeqmjkL4FzFoJszR7","Chloe x Halle, Doja Cat, City Girls, Latto","Do It (feat. Doja Cat, City Girls & Mulatto) [Remix]","Parkwood Entertainment/Columbia",135,-1,1,"292177"
136,"spotify:track:4HBZA5flZLE435QTztThqH","Ariana Grande, Justin Bieber","Stuck with U (with Justin Bieber)","Ariana Grande & Justin Bieber ""Stuck With U""- Charity",1,102,120,"291602"
137,"spotify:track:7FIWs0pqAYbP91WWM0vlTQ","Eminem, Juice WRLD","Godzilla (feat. Juice WRLD)","Shady/Aftermath/Interscope Records",2,107,232,"291288"
138,"spotify:track:7JDWhC422Gtk1Bq0mL3OTC","Bea Miller","feel something","Hollywood Records",138,159,12,"289319"
139,"spotify:track:4lfXTKmZ7fZC6LEPRRC9YL","TWENTY88","Time In","Getting Out Our Dreams, Inc./Def Jam Recordings",139,-1,1,"288985"
140,"spotify:track:0rKtyWc8bvkriBthvHKY8d","Joji","SLOW DANCING IN THE DARK","88rising Music/Warner Records",26,104,713,"288227"
141,"spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN","DaBaby","BOP","South Coast Music Group/Interscope Records",1,111,344,"287657"
142,"spotify:track:5EzL7hGT9g2Tvqsy158Lu9","City Girls, Doja Cat","Pussy Talk","Quality Control Music/Motown Records",125,126,22,"285483"
143,"spotify:track:78QR3Wp35dqAhFEc2qAGjE","Lil Baby, Gunna","Drip Too Hard (Lil Baby & Gunna)","Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",1,132,724,"284289"
144,"spotify:track:3TNSVsiFngfe68UJpMq1oS","Chris Stapleton","Starting Over","Mercury Nashville",43,148,8,"283132"
145,"spotify:track:14GwnOeC9qYEKEA6uOZepa","Lee Brice","One Of Them Girls","Curb Records",132,139,22,"282805"
146,"spotify:track:2h4cmbyb6S7e8igDZIITJU","Lil Durk, Lil Baby, Polo G","3 Headed Goat (feat. Lil Baby & Polo G)","Alamo",39,124,79,"280219"
147,"spotify:track:2rxQMGVafnNaRaXlRMWPde","Luke Combs","Beautiful Crazy","River House Artists/Columbia Nashville",54,127,769,"279438"
148,"spotify:track:5ZiAWafwH9N572lPB6F95J","YoungBoy Never Broke Again, Snoop Dogg","Callin (feat. Snoop Dogg)","Never Broke Again, LLC",148,-1,1,"279286"
149,"spotify:track:7x4ASXYEKfQBCewcZhK776","KAROL G","Ay, DiOs Mío!","UMLE - Latino",110,121,13,"279273"
150,"spotify:track:2JvzF1RMd7lE3KmFlsyZD8","J. Cole","MIDDLE CHILD","Dreamville, Inc., Under exclusive license to Roc Nation Records",1,119,590,"278474"
151,"spotify:track:0GO8y8jQk1PkHzS31d699N","Grouplove","Tongue Tied","Canvasback/ATL",113,125,147,"278230"
152,"spotify:track:1ZMiCix7XSAbfAJlEZWMCp","Harry Styles","Falling","Columbia",4,110,262,"277738"
153,"spotify:track:4We7QlOUIwpt5w8y07Gd0M","6ix9ine","TUTU","Scumgang Records",153,-1,1,"277087"
154,"spotify:track:2T5NBwKRySiCR78vVk08vr","DaBaby, Young Thug","BLIND (feat. Young Thug)","South Coast Music Group/Interscope Records",34,140,28,"273594"
155,"spotify:track:57Oi4yqY27uJzCyqFWIP5q","NextYoungin, ppcocaine","3 Musketeers","Columbia",98,122,26,"273161"
156,"spotify:track:6J2LdBN97cDWn0MLxYh9HB","Noah Cyrus","July","Records/Columbia",56,113,305,"272358"
157,"spotify:track:0e7ipj03S05BNilyu5bRzt","Post Malone, 21 Savage","rockstar (feat. 21 Savage)","Republic Records",1,143,1085,"272151"
158,"spotify:track:0fCwrjKfWxF3xQhZrYUw4T","Juice WRLD","Blood On My Jeans","Grade A Productions/Interscope Records",8,117,57,"270818"
159,"spotify:track:3ZCTVFBt2Brf31RLEnCkWJ","Billie Eilish","everything i wanted","Darkroom/Interscope Records",1,116,296,"270133"
160,"spotify:track:3ee8Jmje8o58CHK66QrVC2","XXXTENTACION","SAD!","Bad Vibes Forever, LLC",1,123,918,"267636"
161,"spotify:track:6mtjo5kIHKlboGE84lf1FJ","Migos, YoungBoy Never Broke Again","Need It","Quality Control Music/Motown Records",54,141,57,"265534"
162,"spotify:track:21CkzgKCBCq5V4XKjiGSIj","Juice WRLD","Stay High","Grade A Productions/Interscope Records",11,130,57,"264717"
163,"spotify:track:5FmvaZGd6fulojSToozLRD","HARDY, Lauren Alaina, Devin Dawson","ONE BEER (feat. Lauren Alaina & Devin Dawson)","Big Loud Records",143,-1,17,"263965"
164,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",106,115,9,"263936"
165,"spotify:track:59qrUpoplZxbIZxk6X0Bm3","Jason Derulo","Take You Dancing","Atlantic Records",145,147,18,"263184"
166,"spotify:track:62aP9fBQKYKxi7PDXwcUAS","Surf Mesa, Emilee","ily (i love you baby) (feat. Emilee)","Astralwerks",46,145,156,"261963"
167,"spotify:track:3hUxzQpSfdDqwM3ZTFQY0K","Taylor Swift","august","Taylor Swift",6,120,43,"261793"
168,"spotify:track:0uxSUdBrJy9Un0EYoBowng","Lil Uzi Vert","20 Min","Generation Now/Atlantic",86,135,200,"261192"
169,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",18,129,868,"261191"
170,"spotify:track:3Dv1eDb0MEgF93GpLXlucZ","Doja Cat","Say So","Kemosabe Records/RCA Records",2,142,263,"261087"
171,"spotify:track:76nqCfJOcFFWBJN32PAksn","Ava Max","Kings & Queens","Atlantic Records",115,152,75,"260961"
172,"spotify:track:62vpWI1CHwFy7tMIcSStl8","J. Cole","No Role Modelz","Roc Nation Records LLC",64,137,998,"260384"
173,"spotify:track:3jT2LKH0RSbQ8jIUNFzXm5","G Herbo, Lil Uzi Vert, Juice WRLD, Chance the Rapper","PTSD","Machine Entertainment Group - G Herbo",29,133,190,"260145"
174,"spotify:track:6UQkEcZNvGORn3R9oGi9c9","Big Sean","The Baddest","Getting Out Our Dreams, Inc./Def Jam Recordings",174,-1,1,"259432"
175,"spotify:track:1Y3TlYJNhIa7k4YAvFkJAB","Luke Bryan","One Margarita","Capitol Records Nashville",93,166,46,"255665"
