rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
53,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",47,51,103,"474244"
54,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",1,44,943,"468080"
55,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",1,47,463,"457386"
56,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",26,66,62,"455285"
57,"spotify:track:6Hj9jySrnFppAI0sEMCZpJ","Juice WRLD","Robbery","Grade A Productions/Interscope Records",2,50,660,"454762"
58,"spotify:track:4Z5FyQlevoHoa5FsIVKZju","DaBaby","PRACTICE","South Coast Music Group/Interscope Records",41,70,49,"451419"
59,"spotify:track:5RubKOuDoPn5Kj5TLVxSxY","Bad Bunny","TE MUDASTE","Rimas Entertainment LLC",3,58,8,"450380"
60,"spotify:track:45bE4HXI0AwGZXfZtMp8JR","Tate McRae","you broke me first","RCA Records Label",16,53,142,"445550"
61,"spotify:track:4Iedi94TIaB2GGb1nMB68v","Lil Baby","On Me","Quality Control Music/Motown Records",61,-1,1,"443613"
62,"spotify:track:4y4spB9m0Q6026KfkAvy9Q","Justin Bieber, benny blanco","Lonely (with benny blanco)","Friends Keep Secrets/Def Jam Recordings/Interscope Records",6,54,50,"442524"
63,"spotify:track:4so0Wek9Ig1p6CRCHuINwW","Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra","White Christmas","Geffen",8,64,114,"439012"
64,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",1,60,779,"430490"
65,"spotify:track:7nuQ1LgM6l5FLaJmlODoqj","Shawn Mendes","Higher","Shawn Mendes LP4-5 PS/ Island",65,-1,1,"429939"
66,"spotify:track:5SWnsxjhdcEDc7LJjq9UHk","21 Savage, Metro Boomin","Runnin","Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic",1,82,64,"428346"
67,"spotify:track:4saklk6nie3yiGePpBwUoc","BTS","Dynamite","BIGHIT MUSIC",3,55,106,"425469"
68,"spotify:track:7kDUspsoYfLkWnZR7qwHZl","Machine Gun Kelly, blackbear","my ex's best friend (with blackbear)","Bad Boy/Interscope Records",9,61,120,"424113"
69,"spotify:track:6AGOKlMZWLCaEJGnaROtF9","Ritt Momney","Put Your Records On","Columbia",13,69,85,"418306"
70,"spotify:track:6KVxMOxlSYpC5nrvyWhYhx","Shawn Mendes","Call My Friends","Shawn Mendes LP4-5 PS/ Island",70,-1,1,"418138"
71,"spotify:track:5u1n1kITHCxxp8twBcZxWy","Justin Bieber, Chance the Rapper","Holy (feat. Chance The Rapper)","RBMG/Def Jam",1,67,78,"415303"
72,"spotify:track:385VOmGbguaPG57TgoW8Lh","Shawn Mendes","24 Hours","Shawn Mendes LP4-5 PS/ Island",72,-1,1,"409202"
73,"spotify:track:2pXpURmn6zC5ZYDMms6fwa","Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra","It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","RCA Records Label",16,75,93,"409076"
74,"spotify:track:1K5KBOgreBi5fkEHvg5ap3","Future, Drake","Life Is Good (feat. Drake)","Epic/Freebandz",2,57,330,"407693"
75,"spotify:track:1yhft6ZqYadd4GOrKrmK3a","Trey Lewis","Dicked Down in Dallas","Trey Lewis",37,59,4,"402738"
76,"spotify:track:6SGG5AxHShqSYiV9fCWpZz","Quinn XCII, Chelsea Cutler","Stay Next To Me (with Chelsea Cutler)","Columbia",76,-1,1,"402482"
77,"spotify:track:0bZFa5DZcx9HWx25m2Nd19","Shawn Mendes","Dream","Shawn Mendes LP4-5 PS/ Island",77,-1,1,"399951"
78,"spotify:track:4Q34FP1AT7GEl9oLgNtiWj","21 Savage, Metro Boomin, Drake","Mr. Right Now (feat. Drake)","Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic",2,84,64,"399290"
79,"spotify:track:6IBcOGPsniK3Pso1wHIhew","Luke Combs","Forever After All","River House Artists/Columbia Nashville",2,72,43,"398582"
80,"spotify:track:1VLtjHwRWOVJiE5Py7JxoQ","Polo G","Martin & Gina","Columbia",21,71,126,"397652"
81,"spotify:track:7B3z0ySL9Rr0XvZEAjWZzM","Clairo","Sofia","FADER Label",25,65,80,"397539"
82,"spotify:track:47ohYW8e7dxCYn9qbUMBCI","Darlene Love","Christmas (Baby Please Come Home)","Legacy Recordings",14,76,33,"388995"
83,"spotify:track:6a1hzBiTkgqTsDA0Xgfh9z","The Jackson 5","Santa Claus Is Coming To Town","UNI/MOTOWN",22,90,38,"387768"
84,"spotify:track:3QiAAp20rPC3dcAtKtMaqQ","Elvis Presley","Blue Christmas","RCA Victor",14,80,109,"384718"
85,"spotify:track:2rPHUAeUPbNgTmK18FPTiZ","The Kid LAROI, Juice WRLD","GO (feat. Juice WRLD)","Columbia",12,74,176,"383863"
86,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",5,68,586,"383505"
87,"spotify:track:3jjujdWJ72nww5eGnfs2E7","Harry Styles","Adore You","Columbia",1,63,365,"380722"
88,"spotify:track:2pnPe4pJtq7689i5ydzvJJ","Chuck Berry","Run Rudolph Run - Single Version","Geffen*",18,85,105,"379922"
89,"spotify:track:0ofHAoxe9vBkTCp2UQIavz","Fleetwood Mac","Dreams - 2004 Remaster","Rhino/Warner Records",6,78,104,"371446"
90,"spotify:track:7o4gBbTM6UBLkOYPw9xMCz","DDG, Blueface","Moonwalking in Calabasas (feat. Blueface) - Remix","Epic",36,83,54,"370086"
91,"spotify:track:0k7wmahjkn389wAZdz19Cv","Future, Lil Uzi Vert","Drankin N Smokin","Generation Now/Atlantic",5,148,22,"368970"
92,"spotify:track:0SErdEdRcVX1uJCf1eTGYH","Morgan Wallen","Somebody’s Problem","Loud / Republic",2,81,15,"364094"
93,"spotify:track:138oQeapLds5IeJrdRfeUd","Shawn Mendes","Intro","Shawn Mendes LP4-5 PS/ Island",93,-1,1,"362253"
94,"spotify:track:5Q2P43CJra0uRAogjHyJDK","Brett Eldredge, Meghan Trainor","Baby, It's Cold Outside (feat. Meghan Trainor)","Atlantic Nashville",22,100,62,"359346"
95,"spotify:track:2gMXnyrvIjhVBUZwvLZDMP","Lewis Capaldi","Before You Go","Vertigo Berlin",39,77,379,"357115"
96,"spotify:track:27RYrbL6S02LNVhDWVl38b","John Lennon, Yoko Ono","Happy Xmas (War Is Over) - Remastered 2010","EMI Catalogue",15,103,104,"356266"
97,"spotify:track:5fROvzNghPid8mbKNDYvpJ","Bad Bunny","YO VISTO ASÍ","Rimas Entertainment LLC",9,62,8,"352100"
98,"spotify:track:5dOxHHMOFAbG3VH23t0xNm","Juice WRLD","Righteous","Grade A Productions/Interscope Records",2,79,225,"349732"
99,"spotify:track:0AUvWawuP0ibk4SQ3sIZjk","Ashnikko","Daisy","Parlophone UK",37,88,87,"348781"
100,"spotify:track:56KDoLjFIm7Yc7fX1XgpNw","Shawn Mendes","Always Been You","Shawn Mendes LP4-5 PS/ Island",100,-1,1,"347076"
101,"spotify:track:5rZlwNFl01HqLWBQGryKSm","Pop Smoke, Lil Tjay","Mood Swings (feat. Lil Tjay)","Victor Victor Worldwide",9,95,155,"346396"
102,"spotify:track:7fEoXCZTZFosUFvFQg1BmW","King Von","Took Her To The O","Only The Family Entertainment / King Von / EMPIRE",25,99,29,"345918"
103,"spotify:track:0eBXyY4SatzpE7opnzgXvz","Morgan Wallen","More Than My Hometown","Loud / Republic",39,92,224,"344777"
104,"spotify:track:5ld8E3DVBXCCWQ54yrkWVp","Shawn Mendes","305","Shawn Mendes LP4-5 PS/ Island",104,-1,1,"344376"
105,"spotify:track:6EW1fwOk4JHmTZKINZsyjB","Lil Wayne, Drake","B.B. King Freestyle (with Drake)","Republic Records",105,-1,1,"343172"
106,"spotify:track:6wQlQrTY5mVS8EGaFZVwVF","Juice WRLD, The Weeknd","Smile (with The Weeknd)","Grade A Productions/Interscope Records",2,105,120,"340753"
107,"spotify:track:2r6OAV3WsYtXuXjvJ1lIDi","Pop Smoke, A Boogie Wit da Hoodie","Hello (feat. A Boogie Wit da Hoodie)","Victor Victor Worldwide",65,125,92,"336332"
108,"spotify:track:26QApq0cuO9brJigr0C0W4","Bad Bunny","HACIENDO QUE ME AMAS","Rimas Entertainment LLC",17,94,8,"335416"
109,"spotify:track:0tbjiOUl4k492KPdWZS9sy","Morgan Wallen","7 Summers","Loud / Republic",3,102,113,"334787"
110,"spotify:track:1jaTQ3nqY3oAAYyCTbIvnM","Jack Harlow","WHATS POPPIN","Generation Now/Atlantic",6,86,316,"333729"
111,"spotify:track:7eJMfftS33KTjuF7lTsMCx","Powfu, beabadoobee","death bed (coffee for your head)","Columbia",9,87,296,"333308"
112,"spotify:track:2mt1IqcFyY1zmYZT8Q3xw9","blackbear","hot girl bummer","Alamo",5,97,470,"333083"
113,"spotify:track:6EDO9iiTtwNv6waLwa1UUq","DJ Khaled, Drake","POPSTAR (feat. Drake)","OVO/We The Best/Epic",1,109,141,"332294"
114,"spotify:track:653lIkynLG6WiwoEfsY3Ri","YUNGBLUD, Machine Gun Kelly","acting like that (feat. Machine Gun Kelly)","Locomotion Recordings/Interscope Records",114,-1,1,"331246"
115,"spotify:track:0rKtyWc8bvkriBthvHKY8d","Joji","SLOW DANCING IN THE DARK","88rising Music/Warner Records",26,91,804,"330850"
116,"spotify:track:2LUOkrWpTz1q5QeZY5jAHi","Shawn Mendes","Song For No One","Shawn Mendes LP4-5 PS/ Island",116,-1,1,"329543"
117,"spotify:track:696DnlkuDOXcMAnKlTgXXK","Arizona Zervas","ROXANNE","Arizona Zervas",1,93,406,"326850"
118,"spotify:track:7MXgrcOQAJ5VwSNUL0lDd3","The Weeknd, ROSALÍA","Blinding Lights (with ROSALÍA) - Remix","Republic Records",118,-1,1,"322566"
119,"spotify:track:6Gg1gjgKi2AK4e0qzsR7sd","Juice WRLD, YoungBoy Never Broke Again","Bandit (with YoungBoy Never Broke Again)","Grade A Productions/Interscope Records",2,108,428,"320408"
120,"spotify:track:0GzuHFG4Ql6DoyxFRnIk3F","Maluma, The Weeknd","Hawái - Remix","Sony Music Latin",10,130,30,"318823"
121,"spotify:track:7m9OqQk4RVRkw9JJdeAw96","XXXTENTACION","Jocelyn Flores","Bad Vibes Forever / EMPIRE",2,111,1196,"318577"
122,"spotify:track:3QzAOrNlsabgbMwlZt7TAY","Mustard, Roddy Ricch","Ballin' (with Roddy Ricch)","10 Summers Records/Interscope Records",10,110,491,"318213"
123,"spotify:track:0ada5XsQGLPUVbmTCkAP49","Juice WRLD, Marshmello, The Kid LAROI, Polo G","Hate The Other Side (with Marshmello & The Kid Laroi)","Grade A Productions/Interscope Records",4,114,148,"317539"
124,"spotify:track:249gnXrbfmV8NG6jTEMSwD","BTS","Life Goes On","BIGHIT MUSIC",7,98,15,"317365"
125,"spotify:track:4umIPjkehX1r7uhmGvXiSV","Justin Bieber, Quavo","Intentions (feat. Quavo)","RBMG/Def Jam",2,96,296,"316136"
126,"spotify:track:7FIWs0pqAYbP91WWM0vlTQ","Eminem, Juice WRLD","Godzilla (feat. Juice WRLD)","Shady/Aftermath/Interscope Records",2,104,319,"315470"
127,"spotify:track:0zLCBJZSiELJf02ucPP9wb","SAINt JHN, Imanbek","Roses - Imanbek Remix","HITCO",5,73,285,"314462"
128,"spotify:track:6foY66mWZN0pSRjZ408c00","Morgan Wallen","Whiskey Glasses","Big Loud Records",55,121,604,"314121"
129,"spotify:track:57RA3JGafJm5zRtKJiKPIm","Wallows, Clairo","Are You Bored Yet? (feat. Clairo)","Atlantic Records",54,107,207,"313873"
130,"spotify:track:5jpNBhgAk5OmfB0W5i5NaO","Shawn Mendes","Piece Of You","Shawn Mendes LP4-5 PS/ Island",130,-1,1,"313479"
131,"spotify:track:0UauNGiFTVXTsgvVz6LBMf","Shawn Mendes","Look Up At The Stars","Shawn Mendes LP4-5 PS/ Island",131,-1,1,"312982"
132,"spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN","DaBaby","BOP","South Coast Music Group/Interscope Records",1,116,435,"312737"
133,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",8,122,1416,"311448"
134,"spotify:track:1daDRI9ahBonbWD8YcxOIB","Miley Cyrus","Angels Like You","RCA Records Label",48,113,8,"310682"
135,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",4,101,380,"309376"
136,"spotify:track:7bCfHiRcfUjG0YVVNUL7Ve","CORPSE, Savage Ga$p","E-GIRLS ARE RUINING MY LIFE!","CORPSE",53,129,59,"308912"
137,"spotify:track:527k23H0A4Q0UJN3vGs0Da","Don Toliver","After Party","We Run It Ent./Cactus Jack/Atlantic",11,124,245,"308415"
138,"spotify:track:2kJwzbxV2ppxnQoYw4GLBZ","JP Saxe, Julia Michaels","If the World Was Ending (feat. Julia Michaels)","Arista Records",43,106,386,"308134"
139,"spotify:track:5E30LdtzQTGqRvNd7l6kG5","The Neighbourhood","Daddy Issues","Columbia",75,119,80,"307394"
140,"spotify:track:1IIKrJVP1C9N7iPtG6eOsK","Chris Brown, Young Thug","Go Crazy","Chris Brown Entertainment/300 Entertainment/RCA Records",19,132,186,"306473"
141,"spotify:track:5jvgec3P4jyoZUPTy2pWDR","Ricky Montgomery","Line Without a Hook","Warner Records",72,120,20,"305746"
142,"spotify:track:4i2qxFEVVUi8yOYoxB8TCX","Miley Cyrus","Midnight Sky","RCA Records Label",5,131,113,"305558"
143,"spotify:track:4MrfQL4TYQXJBlZYpAHTuE","Dean Martin","Baby, It's Cold Outside","Capitol Records",27,145,71,"304239"
144,"spotify:track:3lkYS3iMpWMVpaJ0yJAFrJ","The Jackson 5","I Saw Mommy Kissing Santa Claus","UNI/MOTOWN",26,149,27,"304211"
145,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack / Epic",1,123,428,"303829"
146,"spotify:track:26w9NTiE9NGjW1ZvIOd1So","Bad Bunny","BOOKER T","Rimas Entertainment LLC",21,126,8,"302209"
147,"spotify:track:1Cv1YLb4q0RzL6pybtaMLo","Surfaces","Sunday Best","Surfaces, LLC / TenThousand Projects, LLC",13,117,320,"300811"
148,"spotify:track:5MwynWK9s4hlyKHqhkNn4A","Morgan Wallen","Chasin' You","Big Loud Records",47,127,284,"300549"
149,"spotify:track:3PIDciSFdrQxSQSihim3hN","Mariah Carey","Christmas (Baby Please Come Home)","Columbia",31,154,63,"298067"
150,"spotify:track:3ZCTVFBt2Brf31RLEnCkWJ","Billie Eilish","everything i wanted","Darkroom/Interscope Records",1,112,376,"297312"
151,"spotify:track:1ZMiCix7XSAbfAJlEZWMCp","Harry Styles","Falling","Columbia",4,115,352,"297212"
152,"spotify:track:62vpWI1CHwFy7tMIcSStl8","J. Cole","No Role Modelz","Roc Nation Records LLC",64,141,1089,"297039"
153,"spotify:track:1VuAamHM7P3VQQEXYGG3Uu","Nat King Cole","Joy To The World","CAPITOL CATALOG MKT (C92)",28,150,69,"296520"
154,"spotify:track:4tHqQMWSqmL6YjXwsqthDI","Mykola Dmytrovych Leontovych, John Williams","Carol of the Bells","Masterworks",16,158,99,"296141"
155,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",91,128,99,"295804"
156,"spotify:track:55Am8neGJkdj2ADaM3aw5H","James Arthur","Train Wreck","Columbia",49,135,51,"295248"
157,"spotify:track:53BHUFdQphHiZUUG3nx9zn","AJR","Bang!","S-Curve Records",113,144,88,"293890"
158,"spotify:track:5f1joOtoMeyppIcJGZQvqJ","Kane Brown, Swae Lee, Khalid","Be Like That - feat. Swae Lee & Khalid","RCA Records Label Nashville",24,146,148,"293352"
159,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",15,137,276,"293050"
160,"spotify:track:2GiJYvgVaD2HtM8GqD9EgQ","BØRNS","Electric Love","UMGRI Interscope",39,138,163,"291335"
161,"spotify:track:6gxKUmycQX7uyMwJcweFjp","Lil Baby, 42 Dugg","We Paid (feat. 42 Dugg)","Quality Control/Motown Records",9,155,190,"290773"
162,"spotify:track:2V6pjeOCuPBVlatcWTXUtP","24kGoldn, DaBaby","Coco (feat. DaBaby)","Records/Columbia",162,-1,1,"290718"
163,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",18,139,958,"289232"
164,"spotify:track:2rRJrJEo19S2J82BDsQ3F7","Trevor Daniel","Falling","Alamo",4,133,386,"287281"
165,"spotify:track:4EZUcj7c8n9pWIwHqN0DoH","Bing Crosby","Do You Hear What I Hear? - Remastered 2006","UMG Recordings, Inc.",29,162,72,"286862"
166,"spotify:track:45S5WTQEGOB1VHr1Q4FuPl","Harry Styles","Golden","Columbia",6,140,66,"286008"
167,"spotify:track:3QCU8BT0zDS9LPVfEhRFEE","The Kid LAROI","ALWAYS DO","Columbia",37,118,29,"285413"
168,"spotify:track:3jT2LKH0RSbQ8jIUNFzXm5","G Herbo, Lil Uzi Vert, Juice WRLD, Chance the Rapper","PTSD","Machine Entertainment Group - G Herbo",29,143,264,"284135"
169,"spotify:track:6J2LdBN97cDWn0MLxYh9HB","Noah Cyrus","July","Records/Columbia",56,134,391,"283607"
170,"spotify:track:07KXEDMj78x68D884wgVEm","Roddy Ricch, Mustard","High Fashion (feat. Mustard)","Atlantic Records",4,136,333,"282554"
171,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",133,190,12,"281790"
172,"spotify:track:1foCxQtxBweJtZmdxhEHVO","Eartha Kitt, Henri René and His Orchestra","Santa Baby (with Henri René & His Orchestra)","RCA Bluebird",22,175,100,"281153"
173,"spotify:track:3JKgcAa7r07ocVWcV8bS0H","Polo G","21","Columbia",35,159,201,"280522"
174,"spotify:track:1H7KnK26kc1YyellpbINEn","Pop Smoke, 50 Cent, Roddy Ricch","The Woo (feat. 50 Cent & Roddy Ricch)","Victor Victor Worldwide",3,161,155,"277887"
175,"spotify:track:6KfoDhO4XUWSbnyKjNp9c4","Conan Gray","Maniac","Republic Records",66,142,313,"276657"
176,"spotify:track:7vrJn5hDSXRmdXoR30KgF1","KAROL G","BICHOTA","UMLE - Latino",104,185,15,"275165"
177,"spotify:track:34rzJNfTd5e9s3TICFMPD0","Vince Guaraldi Trio","O Tannenbaum","Craft Recordings",43,181,22,"274485"
178,"spotify:track:2JvzF1RMd7lE3KmFlsyZD8","J. Cole","MIDDLE CHILD","Dreamville, Inc., Under exclusive license to Roc Nation Records",1,165,681,"273847"
179,"spotify:track:3nS9a01VvXHQriLqJYwRqG","Gunna, Young Thug","DOLLAZ ON MY HEAD (feat. Young Thug)","300 Entertainment",10,160,194,"273392"
180,"spotify:track:23XjN1s3DZC8Q9ZwuorYY4","Bad Bunny","TE DESEO LO MEJOR","Rimas Entertainment LLC",12,157,8,"273359"
181,"spotify:track:0uxSUdBrJy9Un0EYoBowng","Lil Uzi Vert","20 Min","Generation Now/Atlantic",86,164,291,"272581"
182,"spotify:track:7MSYSOobsombc1mbDWFxtD","Donny Hathaway","This Christmas","Rhino Atlantic",33,176,23,"271906"
183,"spotify:track:7dH9TPjTWQ60wOJkmYay8a","Internet Money, Trippie Redd, Diplo, Juice WRLD","Blastoff (feat. Juice Wrld & Trippie Redd)","Internet Money Records/ TenThousand Projects",13,173,99,"271258"
